,tic_p3,filename,anomaly_score_p3,tic_p9,anomaly_score_p9,is_toi,importance_score,normalized_score,score_sum,score_weighted_root_sum,score_sum_norm,score_weighted_root_sumnorm,matched_label,label_group,similarity_score
1809,150145456.0,tess2018206045859-s0001-0000000150145456-0120-s_lc.fits,0.144578313253012,150145456.0,0.108433734939759,False,,,0.1156626506024096,0.37004619624556356,0.11147274206672095,0.3272773344354287,err,outlier,0.7044183897034134
1810,150147985.0,tess2018206045859-s0001-0000000150147985-0120-s_lc.fits,0.0240963855421686,150147985.0,0.0180722891566265,False,,,0.01927710843373492,0.1510707270099063,0.013832384052074917,0.09139927987956041,outlier,outlier,0.3355547792438043
1811,150162739.0,tess2018206045859-s0001-0000000150162739-0120-s_lc.fits,0.0783132530120481,150162739.0,0.1867469879518072,False,,,0.16506024096385538,0.31030450617739114,0.161513425549227,0.26292421909174213,*,stellar,0.7036899733084021
1812,150165657.0,tess2018206045859-s0001-0000000150165657-0120-s_lc.fits,0.1686746987951807,150165657.0,0.3012048192771084,False,,,0.2746987951807229,0.4383244633450506,0.272579332790887,0.4008259600786997,outlier,outlier,0.41617243399518955
1813,150164875.0,tess2018206045859-s0001-0000000150164875-0120-s_lc.fits,0.0120481927710843,150164875.0,0.0301204819277108,False,,,0.0265060240963855,0.12252191471678328,0.021155410903173345,0.06064680186415554,outlier,outlier,0.4174183913167803
1814,150166091.0,tess2018206045859-s0001-0000000150166091-0120-s_lc.fits,0.1244979919678714,150166091.0,0.3674698795180723,False,,,0.31887550200803216,0.40351277167156147,0.31733116354759977,0.36332717477455917,outlier,outlier,0.5039425141811702
1815,150166721.0,tess2018206045859-s0001-0000000150166721-0120-s_lc.fits,0.2108433734939758,150166721.0,0.2951807228915662,False,,,0.2783132530120481,0.47600254830075656,0.27624084621643613,0.4414123938457541,outlier,outlier,0.4339507332140081
1816,150166465.0,tess2018206045859-s0001-0000000150166465-0120-s_lc.fits,0.0120481927710843,150166465.0,0.0240963855421686,False,,,0.02168674698795174,0.11885742902000541,0.01627339300244102,0.05669945671119893,*,stellar,0.6151203103613555
1817,150166759.0,tess2018206045859-s0001-0000000150166759-0120-s_lc.fits,0.0321285140562247,150166759.0,0.0301204819277108,False,,,0.030522088353413582,0.17810593550846138,0.025223759153783568,0.12052131993003122,outlier,outlier,0.586570331503911
1818,150167319.0,tess2018206045859-s0001-0000000150167319-0120-s_lc.fits,0.1164658634538152,150167319.0,0.2409638554216867,False,,,0.21606425702811238,0.3711929012429318,0.2131814483319772,0.32851255290475245,outlier,outlier,0.4261927530408843
1819,150187373.0,tess2018206045859-s0001-0000000150187373-0120-s_lc.fits,0.0120481927710843,150187373.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.3778869885146528
1820,150187382.0,tess2018206045859-s0001-0000000150187382-0120-s_lc.fits,0.0963855421686746,150187382.0,0.1927710843373493,False,,,0.17349397590361437,0.33617957621777866,0.1700569568755085,0.29079657029129646,Pl,planet_like,0.7027471743795137
1821,150187908.0,tess2018206045859-s0001-0000000150187908-0120-s_lc.fits,0.0602409638554216,150187908.0,0.2650602409638554,False,,,0.22409638554216865,0.2993202804537263,0.22131814483319773,0.2510921275632053,outlier,outlier,0.48810665595767155
1822,150187916.0,tess2018206045859-s0001-0000000150187916-0120-s_lc.fits,0.1967871485943774,150187916.0,0.3674698795180723,False,,,0.33333333333333337,0.47612416813076086,0.3319772172497967,0.44154340143759513,outlier,outlier,0.49020671251447445
1823,150188071.0,tess2018206045859-s0001-0000000150188071-0120-s_lc.fits,0.0240963855421686,150188071.0,0.0240963855421686,False,,,0.024096385542168603,0.15523010514126634,0.018714401952807165,0.09587971791772067,outlier,outlier,0.3596603509943454
1824,150188659.0,tess2018206045859-s0001-0000000150188659-0120-s_lc.fits,0.0120481927710843,150188659.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,Pl,planet_like,0.7673815144070949
1825,150188758.0,tess2018206045859-s0001-0000000150188758-0120-s_lc.fits,0.0120481927710843,150188758.0,0.0120481927710843,False,,,0.012048192771084302,0.10976425998969018,0.006509357200976446,0.046904391409568494,Pl,planet_like,0.8347251457478078
1826,150188663.0,tess2018206045859-s0001-0000000150188663-0120-s_lc.fits,0.0160642570281124,150188663.0,0.0180722891566265,False,,,0.01767068273092368,0.12828252298080955,0.012205044751830818,0.06685206802990425,outlier,outlier,0.5438765738810535
1827,150188736.0,tess2018206045859-s0001-0000000150188736-0120-s_lc.fits,0.0200803212851405,150188736.0,0.0783132530120481,False,,,0.06666666666666657,0.16933305061127724,0.061838893409275814,0.1110712613019418,Pl?,planet_like,0.8380697599688993
1828,150246394.0,tess2018206045859-s0001-0000000150246394-0120-s_lc.fits,0.0120481927710843,150246394.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.4024970890768509
1829,150249155.0,tess2018206045859-s0001-0000000150249155-0120-s_lc.fits,0.1004016064257027,150249155.0,0.2710843373493976,False,,,0.2369477911646586,0.35762122038488453,0.23433685923515055,0.31389328212970424,Pl,planet_like,0.7873796445159214
1830,150248762.0,tess2018206045859-s0001-0000000150248762-0120-s_lc.fits,0.0863453815261044,150248762.0,0.2590361445783132,False,,,0.22449799196787143,0.33686786438679717,0.22172497965825874,0.29153798701184785,Pl,planet_like,0.6453011651915374
1831,150249367.0,tess2018206045859-s0001-0000000150249367-0120-s_lc.fits,0.0240963855421686,150249367.0,0.0060240963855421,False,,,0.0096385542168674,0.13970709462713965,0.004068348250610259,0.07915849551914224,PM*,stellar,0.8745998238422791
1832,150249622.0,tess2018206045859-s0001-0000000150249622-0120-s_lc.fits,0.0240963855421686,150249622.0,0.0060240963855421,False,,,0.0096385542168674,0.13970709462713965,0.004068348250610259,0.07915849551914224,err,outlier,0.602270586945386
1833,150249384.0,tess2018206045859-s0001-0000000150249384-0120-s_lc.fits,0.1044176706827307,150249384.0,0.1807228915662651,False,,,0.16546184738955821,0.34353281576267214,0.16192026037428806,0.2987174019926143,outlier,outlier,0.5676537078087115
1834,150249737.0,tess2018206045859-s0001-0000000150249737-0120-s_lc.fits,0.0963855421686746,150249737.0,0.2590361445783132,False,,,0.22650602409638548,0.3501593553845056,0.22375915378356384,0.3058554402390506,err,outlier,0.6818983298210526
1835,150250236.0,tess2018206045859-s0001-0000000150250236-0120-s_lc.fits,0.208835341365462,150250236.0,0.3373493975903614,False,,,0.31164658634538156,0.481751618673662,0.3100081366965013,0.4476052315174767,outlier,outlier,0.5804978640639527
1836,150250528.0,tess2018206045859-s0001-0000000150250528-0120-s_lc.fits,0.0040160642570282,150250528.0,0.0120481927710843,False,,,0.010441767068273081,0.07265079203989683,0.0048820179007323695,0.006926157096949367,err,outlier,0.6614830309748129
1837,150270977.0,tess2018206045859-s0001-0000000150270977-0120-s_lc.fits,0.0060240963855421,150270977.0,0.0060240963855421,False,,,0.0060240963855421,0.07761505257063284,0.00040683482506103427,0.01227360592482847,outlier,outlier,0.37511626089549865
1838,150270979.0,tess2018206045859-s0001-0000000150270979-0120-s_lc.fits,0.0120481927710843,150270979.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.4121639746343944
1839,150272148.0,tess2018206045859-s0001-0000000150272148-0120-s_lc.fits,0.0120481927710843,150272148.0,0.0120481927710843,False,,,0.012048192771084302,0.10976425998969018,0.006509357200976446,0.046904391409568494,PM*,stellar,0.6389437255790706
1840,150272277.0,tess2018206045859-s0001-0000000150272277-0120-s_lc.fits,0.0883534136546185,150272277.0,0.0301204819277108,False,,,0.041767068273092345,0.2725049236884154,0.036615134255492315,0.22220690946959287,Pl,planet_like,0.60532472108215
1841,150272447.0,tess2018206045859-s0001-0000000150272447-0120-s_lc.fits,0.0200803212851404,150272447.0,0.0180722891566265,False,,,0.01847389558232928,0.14025068314991995,0.013018714401952847,0.07974404331442668,outlier,outlier,0.36322105797619847
1842,150272646.0,tess2018206045859-s0001-0000000150272646-0120-s_lc.fits,0.0200803212851404,150272646.0,0.0060240963855421,False,,,0.00883534136546176,0.12888705076715326,0.0032546786004881926,0.06750325895400845,outlier,outlier,0.5893124879670423
1843,150272656.0,tess2018206045859-s0001-0000000150272656-0120-s_lc.fits,0.108433734939759,150272656.0,0.0542168674698795,False,,,0.0650602409638554,0.31000325551763674,0.060211554109031784,0.2625997150739881,PM*,stellar,0.7056962003240185
1844,150273255.0,tess2018206045859-s0001-0000000150273255-0120-s_lc.fits,0.0301204819277108,150273255.0,0.0180722891566265,False,,,0.02048192771084336,0.1657286697970178,0.015052888527257998,0.10718866049138685,err,outlier,0.7728292540432231
1845,150274487.0,tess2018206045859-s0001-0000000150274487-0120-s_lc.fits,0.104417670682731,150274487.0,0.2289156626506023,False,,,0.20401606425702803,0.3542000489544191,0.20097640358014643,0.3102080325255495,*,stellar,0.6587779198485101
1846,150274386.0,tess2018206045859-s0001-0000000150274386-0120-s_lc.fits,0.1767068273092368,150274386.0,0.3253012048192771,False,,,0.295582329317269,0.4503624546206267,0.2937347436940602,0.4137931566909722,outlier,outlier,0.4156762899482082
1847,150274649.0,tess2018206045859-s0001-0000000150274649-0120-s_lc.fits,0.0542168674698795,150274649.0,0.1325301204819277,False,,,0.11686746987951807,0.25908549932488434,0.11269324654190406,0.20775164777668226,outlier,outlier,0.3744872942230807
1848,150275459.0,tess2018206045859-s0001-0000000150275459-0120-s_lc.fits,0.0120481927710843,150275459.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.4824232898596784
1849,150299167.0,tess2018206045859-s0001-0000000150299167-0120-s_lc.fits,0.072289156626506,150299167.0,0.1204819277108434,False,,,0.11084337349397594,0.2845141566252083,0.1065907241659887,0.23514312790413566,outlier,outlier,0.5222247354377121
1850,150299548.0,tess2018206045859-s0001-0000000150299548-0120-s_lc.fits,0.0602409638554216,150299548.0,0.1626506024096385,False,,,0.14216867469879513,0.277012206160206,0.1383238405207486,0.2270621063758526,PM*,stellar,0.7522623199562499
1851,150301529.0,tess2018206045859-s0001-0000000150301529-0120-s_lc.fits,0.0180722891566265,150301529.0,0.0301204819277108,False,,,0.027710843373493943,0.14225707831260412,0.02237591537835643,0.08190531091803631,outlier,outlier,0.46053447035385064
1852,150319639.0,tess2018206045859-s0001-0000000150319639-0120-s_lc.fits,0.0040160642570282,150319639.0,0.0120481927710843,False,,,0.010441767068273081,0.07265079203989683,0.0048820179007323695,0.006926157096949367,outlier,outlier,0.4047539186663577
1853,150320891.0,tess2018206045859-s0001-0000000150320891-0120-s_lc.fits,0.0120481927710843,150320891.0,0.0180722891566265,False,,,0.01686746987951806,0.11469805088864539,0.011391375101708769,0.052219018673038686,outlier,outlier,0.36229800451265903
1854,150321512.0,tess2018206045859-s0001-0000000150321512-0120-s_lc.fits,0.0120481927710843,150321512.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,*,stellar,0.6172717248153264
1855,150321330.0,tess2018206045859-s0001-0000000150321330-0120-s_lc.fits,0.0120481927710843,150321330.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.3598328798224793
1856,150322340.0,tess2018206045859-s0001-0000000150322340-0120-s_lc.fits,0.0783132530120481,150322340.0,0.1385542168674698,False,,,0.12650602409638545,0.2983217845933644,0.12245728234336857,0.25001655840540715,outlier,outlier,0.5495984494184296
1857,150322991.0,tess2018206045859-s0001-0000000150322991-0120-s_lc.fits,0.1265060240963855,150322991.0,0.2228915662650602,False,,,0.20361445783132529,0.37896426949107803,0.20056956875508547,0.33688378841349903,outlier,outlier,0.5632988672510347
1858,150323138.0,tess2018206045859-s0001-0000000150323138-0120-s_lc.fits,0.0120481927710843,150323138.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.44358843968314127
1859,150323334.0,tess2018206045859-s0001-0000000150323334-0120-s_lc.fits,0.0200803212851404,150323334.0,0.0120481927710843,False,,,0.01365461847389552,0.13531689225096474,0.00813669650122052,0.07442941605095647,Pl,planet_like,0.7457688144466994
1860,150355764.0,tess2018206045859-s0001-0000000150355764-0120-s_lc.fits,0.0120481927710843,150355764.0,0.0662650602409639,False,,,0.05542168674698798,0.13929540948385216,0.05044751830756723,0.07871503264621328,outlier,outlier,0.5357504908604925
1861,150356406.0,tess2018206045859-s0001-0000000150356406-0120-s_lc.fits,0.0843373493975904,150356406.0,0.108433734939759,False,,,0.10361445783132528,0.29818570381442056,0.0992676973148902,0.24986997363263896,outlier,outlier,0.48882889551720754
1862,150359212.0,tess2018206045859-s0001-0000000150359212-0120-s_lc.fits,0.0120481927710843,150359212.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,Pl,planet_like,0.8407238597496428
1863,150359260.0,tess2018206045859-s0001-0000000150359260-0120-s_lc.fits,0.0160642570281125,150359260.0,0.1024096385542169,False,,,0.08514056224899602,0.16539889206123437,0.08055329536208311,0.10683342740969072,*,stellar,0.6164566004705576
1864,150359500.0,tess2018206045859-s0001-0000000150359500-0120-s_lc.fits,0.036144578313253,150359500.0,0.1506024096385542,False,,,0.12771084337349398,0.22970887269650797,0.12367778681855172,0.17610745693328533,outlier,outlier,0.43045377197719525
1865,150360085.0,tess2018206045859-s0001-0000000150360085-0120-s_lc.fits,0.0120481927710843,150360085.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.3746218420165494
1866,150360766.0,tess2018206045859-s0001-0000000150360766-0120-s_lc.fits,0.0421686746987951,150360766.0,0.072289156626506,False,,,0.06626506024096382,0.21805338747146644,0.06143205858421484,0.16355229178449532,outlier,outlier,0.42572901610643205
1867,150361768.0,tess2018206045859-s0001-0000000150361768-0120-s_lc.fits,0.0120481927710843,150361768.0,0.0120481927710843,False,,,0.012048192771084302,0.10976425998969018,0.006509357200976446,0.046904391409568494,*,stellar,0.6968879997662683
1868,150361803.0,tess2018206045859-s0001-0000000150361803-0120-s_lc.fits,0.0542168674698795,150361803.0,0.1204819277108434,False,,,0.10722891566265064,0.2556971396195822,0.10292921074043948,0.2041017426151044,outlier,outlier,0.3276821346558011
1869,150389853.0,tess2018206045859-s0001-0000000150389853-0120-s_lc.fits,0.0120481927710843,150389853.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.554905263199896
1870,150390327.0,tess2018206045859-s0001-0000000150390327-0120-s_lc.fits,0.0120481927710843,150390327.0,0.0240963855421686,False,,,0.02168674698795174,0.11885742902000541,0.01627339300244102,0.05669945671119893,outlier,outlier,0.4701135996873011
1871,150390490.0,tess2018206045859-s0001-0000000150390490-0120-s_lc.fits,0.0240963855421686,150390490.0,0.0180722891566265,False,,,0.01927710843373492,0.1510707270099063,0.013832384052074917,0.09139927987956041,outlier,outlier,0.5804356176470022
1872,150390619.0,tess2018206045859-s0001-0000000150390619-0120-s_lc.fits,0.0120481927710843,150390619.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.49271220180589614
1873,150391436.0,tess2018206045859-s0001-0000000150391436-0120-s_lc.fits,0.0120481927710843,150391436.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.42772701472465946
1874,150391740.0,tess2018206045859-s0001-0000000150391740-0120-s_lc.fits,0.0120481927710843,150391740.0,0.036144578313253,False,,,0.03132530120481926,0.12583486302322083,0.02603742880390567,0.0642154746661563,outlier,outlier,0.4619515560861743
1875,150391988.0,tess2018206045859-s0001-0000000150391988-0120-s_lc.fits,0.1686746987951807,150391988.0,0.3253012048192771,False,,,0.2939759036144578,0.4426305684497663,0.29210740439381616,0.40546445085741034,outlier,outlier,0.40096462665599625
1876,150392584.0,tess2018206045859-s0001-0000000150392584-0120-s_lc.fits,0.1686746987951807,150392584.0,0.2048192771084337,False,,,0.19759036144578312,0.4190741309264106,0.1944670463791701,0.3800897060301884,PM*,stellar,0.6698886206213127
1877,150392753.0,tess2018206045859-s0001-0000000150392753-0120-s_lc.fits,0.1265060240963855,150392753.0,0.2048192771084337,False,,,0.18915662650602408,0.37505541034937345,0.18592351505288857,0.33267320677576345,outlier,outlier,0.4609481369130896
1878,150393064.0,tess2018206045859-s0001-0000000150393064-0120-s_lc.fits,0.0421686746987951,150393064.0,0.0180722891566265,False,,,0.02289156626506022,0.1911667445745732,0.01749389747762414,0.1345902850254988,Pl,planet_like,0.6141163845526818
1879,150393198.0,tess2018206045859-s0001-0000000150393198-0120-s_lc.fits,0.0160642570281125,150393198.0,0.0060240963855421,False,,,0.008032128514056179,0.1169188905980432,0.002441008950366183,0.05461128366948641,outlier,outlier,0.42019208333362973
1880,150393390.0,tess2018206045859-s0001-0000000150393390-0120-s_lc.fits,0.2048192771084337,150393390.0,0.3915662650602409,False,,,0.35421686746987946,0.4872062220786389,0.35313262815296986,0.4534808724923803,err,outlier,0.6152341021614267
1881,150394126.0,tess2018206045859-s0001-0000000150394126-0120-s_lc.fits,0.0160642570281125,150394126.0,0.0120481927710843,False,,,0.012851405622489941,0.12334873208185466,0.007323026851098513,0.0615374407664344,outlier,outlier,0.33641105455420717
1882,150430044.0,tess2018206045859-s0001-0000000150430044-0120-s_lc.fits,0.0240963855421686,150430044.0,0.0120481927710843,False,,,0.014457831325301162,0.1461369361109511,0.008950366151342589,0.08608465261609023,outlier,outlier,0.5670322168135106
1883,150429807.0,tess2018206045859-s0001-0000000150429807-0120-s_lc.fits,0.1345381526104417,150429807.0,0.3674698795180723,False,,,0.3208835341365462,0.4146741304536264,0.31936533767290487,0.3753500721561844,PM*,stellar,0.9110808321517462
1884,150430829.0,tess2018206045859-s0001-0000000150430829-0120-s_lc.fits,0.1767068273092368,150430829.0,0.2590361445783132,False,,,0.2425702811244979,0.4380832766846998,0.24003254678600483,0.4005661563644894,outlier,outlier,0.5049423941807656
1885,150430837.0,tess2018206045859-s0001-0000000150430837-0120-s_lc.fits,0.036144578313253,150430837.0,0.0301204819277108,False,,,0.031325301204819245,0.18680432685090584,0.026037428803905655,0.12989113489050674,err,outlier,0.6128336019782619
1886,150431518.0,tess2018206045859-s0001-0000000150431518-0120-s_lc.fits,0.0240963855421686,150431518.0,0.0060240963855421,False,,,0.0096385542168674,0.13970709462713965,0.004068348250610259,0.07915849551914224,outlier,outlier,0.5333646307838714
1887,150431599.0,tess2018206045859-s0001-0000000150431599-0120-s_lc.fits,0.0321285140562249,150431599.0,0.0783132530120481,False,,,0.06907630522088345,0.19936443914168092,0.06427990235964198,0.14342075472642962,PM*,stellar,0.7271787147715418
1888,150431659.0,tess2018206045859-s0001-0000000150431659-0120-s_lc.fits,0.0120481927710843,150431659.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,PM*,stellar,0.6772702610124627
1889,150431920.0,tess2018206045859-s0001-0000000150431920-0120-s_lc.fits,0.0481927710843373,150431920.0,0.1024096385542169,False,,,0.09156626506024099,0.2396258279608222,0.08706265256305949,0.18678989603493018,PM*,stellar,0.793374173203484
1890,150432211.0,tess2018206045859-s0001-0000000150432211-0120-s_lc.fits,0.2008032128514054,150432211.0,0.3493975903614458,False,,,0.3196787148594377,0.47670829795410496,0.31814483319772174,0.4421726198921527,outlier,outlier,0.328267644294619
1891,150439989.0,tess2018206045859-s0001-0000000150439989-0120-s_lc.fits,0.0602409638554216,150439989.0,0.0783132530120481,False,,,0.0746987951807228,0.2523212878277765,0.06997558991049632,0.20046531084537444,err,outlier,0.7782068127567665
1892,150440079.0,tess2018206045859-s0001-0000000150440079-0120-s_lc.fits,0.0080321285140561,150440079.0,0.0180722891566265,False,,,0.01606425702811242,0.09858435728860802,0.010577705451586705,0.03486151871492357,Pl?,planet_like,0.6328218882540816
1893,150440362.0,tess2018206045859-s0001-0000000150440362-0120-s_lc.fits,0.1004016064257027,150440362.0,0.2228915662650602,False,,,0.1983935742971887,0.347912486922546,0.1952807160292921,0.3034351373462202,outlier,outlier,0.3960483551150768
1894,150442152.0,tess2018206045859-s0001-0000000150442152-0120-s_lc.fits,0.0120481927710843,150442152.0,0.0481927710843373,False,,,0.04096385542168671,0.13171711198762825,0.03580146460537026,0.07055177090509483,*,stellar,0.6131753671257808
1895,150442264.0,tess2018206045859-s0001-0000000150442264-0120-s_lc.fits,0.1124497991967871,150442264.0,0.2409638554216867,False,,,0.21526104417670677,0.3664444214033332,0.21236777868185516,0.323397540750323,outlier,outlier,0.4931597091686122
1896,150513276.0,tess2018206045859-s0001-0000000150513276-0120-s_lc.fits,0.0120481927710843,150513276.0,0.0180722891566265,False,,,0.01686746987951806,0.11469805088864539,0.011391375101708769,0.052219018673038686,outlier,outlier,0.3309627833708878
1897,150513591.0,tess2018206045859-s0001-0000000150513591-0120-s_lc.fits,0.0301204819277108,150513591.0,0.0301204819277108,False,,,0.0301204819277108,0.1735525336251557,0.02481692432872257,0.11561644368250369,PM*,stellar,0.6172129753698401
1898,150513824.0,tess2018206045859-s0001-0000000150513824-0120-s_lc.fits,0.0060240963855421,150513824.0,0.0060240963855421,False,,,0.0060240963855421,0.07761505257063284,0.00040683482506103427,0.01227360592482847,err,outlier,0.7275735444118892
1899,152184774.0,tess2018206045859-s0001-0000000152184774-0120-s_lc.fits,0.036144578313253,152184774.0,0.4939759036144578,False,,,0.40240963855421685,0.2926606588346481,0.40195280716029297,0.24391845373997062,err,outlier,0.6071779225646231
1900,152222233.0,tess2018206045859-s0001-0000000152222233-0120-s_lc.fits,0.1787148594377511,152222233.0,0.2650602409638554,False,,,0.24779116465863454,0.4411654453757129,0.24532139951179824,0.403886235810771,outlier,outlier,0.537437349512441
1901,152223725.0,tess2018206045859-s0001-0000000152223725-0120-s_lc.fits,0.3333333333333333,152223725.0,0.6987951807228916,False,,,0.62570281124498,0.6290681551946081,0.628152969894223,0.6062930432607792,PM*,stellar,0.692732825665756
1902,152226518.0,tess2018206045859-s0001-0000000152226518-0120-s_lc.fits,0.0602409638554216,152226518.0,0.1807228915662651,False,,,0.1566265060240964,0.28137530765929664,0.15296989422294555,0.23176199306648337,err,outlier,0.8951381741236224
1903,152225810.0,tess2018206045859-s0001-0000000152225810-0120-s_lc.fits,0.2590361445783132,152225810.0,0.3975903614457831,False,,,0.36987951807228914,0.5332742822062494,0.3689991863303499,0.5031048985898847,err,outlier,0.6281413711559141
1904,152226902.0,tess2018206045859-s0001-0000000152226902-0120-s_lc.fits,0.1144578313253011,152226902.0,0.2469879518072288,False,,,0.22048192771084327,0.370048701383319,0.21765663140764843,0.32728003294326713,outlier,outlier,0.38484914895211275
1905,152250917.0,tess2018206045859-s0001-0000000152250917-0120-s_lc.fits,0.0903614457831325,152250917.0,0.2168674698795181,False,,,0.191566265060241,0.33361950790162065,0.18836452400325476,0.2880388918351055,outlier,outlier,0.5204427597200956
1906,152250937.0,tess2018206045859-s0001-0000000152250937-0120-s_lc.fits,0.0421686746987951,152250937.0,0.1024096385542169,False,,,0.09036144578313254,0.22828311365499768,0.08584214808787641,0.17457164440528494,PM*,stellar,0.7554993216629425
1907,152250936.0,tess2018206045859-s0001-0000000152250936-0120-s_lc.fits,0.108433734939759,152250936.0,0.2048192771084337,False,,,0.18554216867469878,0.35394815154630715,0.18226200162733933,0.30993669130737334,PM*,stellar,0.6134824738770387
1908,152252868.0,tess2018206045859-s0001-0000000152252868-0120-s_lc.fits,0.0120481927710843,152252868.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.4535984706451035
1909,152254863.0,tess2018206045859-s0001-0000000152254863-0120-s_lc.fits,0.1746987951807228,152254863.0,0.2530120481927711,False,,,0.23734939759036144,0.4349764856865287,0.2347436940602116,0.39721955402990716,*,stellar,0.8950689964075591
1910,152272124.0,tess2018206045859-s0001-0000000152272124-0120-s_lc.fits,0.0120481927710843,152272124.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,outlier,outlier,0.47505091942355504
1911,152272780.0,tess2018206045859-s0001-0000000152272780-0120-s_lc.fits,0.0461847389558232,152272780.0,0.0963855421686746,False,,,0.08634538152610434,0.23401712147113668,0.08177379983726606,0.18074825685050566,outlier,outlier,0.5208959110487428
1912,152272693.0,tess2018206045859-s0001-0000000152272693-0120-s_lc.fits,0.2449799196787148,152272693.0,0.3734939759036144,False,,,0.34779116465863447,0.5181918767984407,0.34662327095199347,0.4868582913418911,outlier,outlier,0.5545533690678317
1913,152273437.0,tess2018206045859-s0001-0000000152273437-0120-s_lc.fits,0.1566265060240963,152273437.0,0.2891566265060241,False,,,0.26265060240963856,0.4241551056725241,0.2603742880390562,0.3855628781738268,PM*,stellar,0.6209051230853306
1914,152282527.0,tess2018206045859-s0001-0000000152282527-0120-s_lc.fits,0.036144578313253,152282527.0,0.0843373493975904,False,,,0.07469879518072292,0.21017560708102628,0.06997558991049645,0.15506643024392414,outlier,outlier,0.4459503229113862
1915,152273444.0,tess2018206045859-s0001-0000000152273444-0120-s_lc.fits,0.0120481927710843,152273444.0,0.0060240963855421,False,,,0.00722891566265054,0.10333441850587871,0.0016273393002441171,0.039978234312620486,*,stellar,0.7083547147805878
1916,152283258.0,tess2018206045859-s0001-0000000152283258-0120-s_lc.fits,0.0562248995983934,152283258.0,0.0060240963855421,False,,,0.01606425702811236,0.2052173323663417,0.010577705451586643,0.1497254292736524,outlier,outlier,0.40551099599334595
1917,152283270.0,tess2018206045859-s0001-0000000152283270-0120-s_lc.fits,0.108433734939759,152283270.0,0.2349397590361446,False,,,0.2096385542168675,0.36037539356509507,0.20667209113100088,0.3168600482881495,outlier,outlier,0.4996721506447852
1918,152283580.0,tess2018206045859-s0001-0000000152283580-0120-s_lc.fits,0.2429718875502008,152283580.0,0.5180722891566265,False,,,0.4630522088353414,0.5382919065640136,0.46338486574450777,0.5085098303666393,Pl,planet_like,0.6536834825400625
1919,152286827.0,tess2018206045859-s0001-0000000152286827-0120-s_lc.fits,0.0120481927710843,152286827.0,0.0180722891566265,False,,,0.01686746987951806,0.11469805088864539,0.011391375101708769,0.052219018673038686,*,stellar,0.753531871126554
1920,152286602.0,tess2018206045859-s0001-0000000152286602-0120-s_lc.fits,0.0240963855421686,152286602.0,0.0602409638554216,False,,,0.053012048192771,0.17327215348039465,0.048006509357200966,0.11531442116229547,*,stellar,0.7716316801696129
1921,152798990.0,tess2018206045859-s0001-0000000152798990-0120-s_lc.fits,0.0120481927710843,152798990.0,0.0180722891566265,False,,,0.01686746987951806,0.11469805088864539,0.011391375101708769,0.052219018673038686,outlier,outlier,0.5880498657982552
1922,152799185.0,tess2018206045859-s0001-0000000152799185-0120-s_lc.fits,0.0602409638554216,152799185.0,0.0180722891566265,False,,,0.02650602409638552,0.2232389203664195,0.021155410903173365,0.16913809285785963,outlier,outlier,0.5554703741208016
1923,152807584.0,tess2018206045859-s0001-0000000152807584-0120-s_lc.fits,0.2269076305220885,152807584.0,0.2951807228915662,False,,,0.2815261044176707,0.48973965281075554,0.27949552481692436,0.4562098572253716,PM*,stellar,0.6754078077532938
1924,152807621.0,tess2018206045859-s0001-0000000152807621-0120-s_lc.fits,0.1526104417670681,152807621.0,0.2650602409638554,False,,,0.24257028112449797,0.4154910945005287,0.24003254678600489,0.3762300971685661,outlier,outlier,0.41279207151065694
