tic,filename,anomaly_score
8196285,tess2018206045859-s0001-0000000008196285-0120-s_lc.fits,0.0557020202020202
8196173,tess2018206045859-s0001-0000000008196173-0120-s_lc.fits,0.06924260869849108
8196058,tess2018206045859-s0001-0000000008196058-0120-s_lc.fits,0.09456360306360312
8196402,tess2018206045859-s0001-0000000008196402-0120-s_lc.fits,0.028714285714285692
8195886,tess2018206045859-s0001-0000000008195886-0120-s_lc.fits,0.07397619047619064
24195690,tess2018206045859-s0001-0000000024195690-0120-s_lc.fits,0.06276572039072037
24195569,tess2018206045859-s0001-0000000024195569-0120-s_lc.fits,0.06870923520923522
8196324,tess2018206045859-s0001-0000000008196324-0120-s_lc.fits,0.1026645299145299
24231627,tess2018206045859-s0001-0000000024231627-0120-s_lc.fits,0.05970238095238101
24265755,tess2018206045859-s0001-0000000024265755-0120-s_lc.fits,0.10556352879147013
24265684,tess2018206045859-s0001-0000000024265684-0120-s_lc.fits,0.12960560681148903
24265859,tess2018206045859-s0001-0000000024265859-0120-s_lc.fits,0.06860013597513615
24292848,tess2018206045859-s0001-0000000024292848-0120-s_lc.fits,0.03056700244200261
24292625,tess2018206045859-s0001-0000000024292625-0120-s_lc.fits,0.06232467532467534
24293836,tess2018206045859-s0001-0000000024293836-0120-s_lc.fits,0.07235586962057572
24693528,tess2018206045859-s0001-0000000024693528-0120-s_lc.fits,0.06806637806637827
24672008,tess2018206045859-s0001-0000000024672008-0120-s_lc.fits,0.10309145021645028
24693383,tess2018206045859-s0001-0000000024693383-0120-s_lc.fits,0.04945603089720729
24694579,tess2018206045859-s0001-0000000024694579-0120-s_lc.fits,0.061423076923076914
24695161,tess2018206045859-s0001-0000000024695161-0120-s_lc.fits,0.06028571428571439
24695017,tess2018206045859-s0001-0000000024695017-0120-s_lc.fits,0.09573484848484837
24695725,tess2018206045859-s0001-0000000024695725-0120-s_lc.fits,0.08225595238095229
24695711,tess2018206045859-s0001-0000000024695711-0120-s_lc.fits,0.10756529581529595
24696180,tess2018206045859-s0001-0000000024696180-0120-s_lc.fits,0.10466557462145698
24704862,tess2018206045859-s0001-0000000024704862-0120-s_lc.fits,0.0884059110823816
24703650,tess2018206045859-s0001-0000000024703650-0120-s_lc.fits,0.0631240426240427
24705529,tess2018206045859-s0001-0000000024705529-0120-s_lc.fits,0.08826659451659435
24704388,tess2018206045859-s0001-0000000024704388-0120-s_lc.fits,0.06823368298368293
