tic,filename,anomaly_score
2733720,tess2018234235059-s0002-0000000002733720-0121-s_lc.fits,0.11079725829725828
2733611,tess2018234235059-s0002-0000000002733611-0121-s_lc.fits,0.11265107115107109
2733520,tess2018234235059-s0002-0000000002733520-0121-s_lc.fits,0.10905047730047723
2758962,tess2018234235059-s0002-0000000002758962-0121-s_lc.fits,0.07937139249639247
2759628,tess2018234235059-s0002-0000000002759628-0121-s_lc.fits,0.14959224435695018
2733208,tess2018234235059-s0002-0000000002733208-0121-s_lc.fits,0.09902147852147858
2758909,tess2018234235059-s0002-0000000002758909-0121-s_lc.fits,0.07304761904761903
2733409,tess2018234235059-s0002-0000000002733409-0121-s_lc.fits,0.1019739704739705
2760232,tess2018234235059-s0002-0000000002760232-0121-s_lc.fits,0.05724800637958527
2759686,tess2018234235059-s0002-0000000002759686-0121-s_lc.fits,0.12117477293947876
2760710,tess2018234235059-s0002-0000000002760710-0121-s_lc.fits,0.11607844932844946
2760718,tess2018234235059-s0002-0000000002760718-0121-s_lc.fits,0.08801010101010087
2760339,tess2018234235059-s0002-0000000002760339-0121-s_lc.fits,0.14504395604395615
2760102,tess2018234235059-s0002-0000000002760102-0121-s_lc.fits,0.13368543956043966
2761086,tess2018234235059-s0002-0000000002761086-0121-s_lc.fits,0.08786754911754924
2761472,tess2018234235059-s0002-0000000002761472-0121-s_lc.fits,0.03209679209679206
2761911,tess2018234235059-s0002-0000000002761911-0121-s_lc.fits,0.08925824175824171
2761597,tess2018234235059-s0002-0000000002761597-0121-s_lc.fits,0.10434096459096454
2761836,tess2018234235059-s0002-0000000002761836-0121-s_lc.fits,0.08798626373626361
2761897,tess2018234235059-s0002-0000000002761897-0121-s_lc.fits,0.1277089299589298
2762148,tess2018234235059-s0002-0000000002762148-0121-s_lc.fits,0.09887042124542145
2762303,tess2018234235059-s0002-0000000002762303-0121-s_lc.fits,0.09067979242979252
2762652,tess2018234235059-s0002-0000000002762652-0121-s_lc.fits,0.1463582667332668
2763177,tess2018234235059-s0002-0000000002763177-0121-s_lc.fits,0.07607936507936497
2763236,tess2018234235059-s0002-0000000002763236-0121-s_lc.fits,0.10523908036408036
2835941,tess2018234235059-s0002-0000000002835941-0121-s_lc.fits,0.09848935786435786
2835989,tess2018234235059-s0002-0000000002835989-0121-s_lc.fits,0.11260912698412695
2835867,tess2018234235059-s0002-0000000002835867-0121-s_lc.fits,0.12216304997032568
2836713,tess2018234235059-s0002-0000000002836713-0121-s_lc.fits,0.09151948051948067
4579916,tess2018234235059-s0002-0000000004579916-0121-s_lc.fits,0.12906442577030797
4582469,tess2018234235059-s0002-0000000004582469-0121-s_lc.fits,0.1372263569763571
4582570,tess2018234235059-s0002-0000000004582570-0121-s_lc.fits,0.12935389610389603
4602717,tess2018234235059-s0002-0000000004602717-0121-s_lc.fits,0.14056765456765452
4611069,tess2018234235059-s0002-0000000004611069-0121-s_lc.fits,0.14338056388056375
5611068,tess2018234235059-s0002-0000000005611068-0121-s_lc.fits,0.04320238095238116
4619738,tess2018234235059-s0002-0000000004619738-0121-s_lc.fits,0.15116641691641686
5631514,tess2018234235059-s0002-0000000005631514-0121-s_lc.fits,0.11353052503052496
5611236,tess2018234235059-s0002-0000000005611236-0121-s_lc.fits,0.13155836810248545
5631575,tess2018234235059-s0002-0000000005631575-0121-s_lc.fits,0.1254375814244234
5632152,tess2018234235059-s0002-0000000005632152-0121-s_lc.fits,0.13517482517482537
5632200,tess2018234235059-s0002-0000000005632200-0121-s_lc.fits,0.20082092907092886
5632334,tess2018234235059-s0002-0000000005632334-0121-s_lc.fits,0.09021653346653336
5632654,tess2018234235059-s0002-0000000005632654-0121-s_lc.fits,0.14586040756629004
5632571,tess2018234235059-s0002-0000000005632571-0121-s_lc.fits,0.11617457542457532
5632856,tess2018234235059-s0002-0000000005632856-0121-s_lc.fits,0.13256182706182695
5633132,tess2018234235059-s0002-0000000005633132-0121-s_lc.fits,0.07799134199134206
5632933,tess2018234235059-s0002-0000000005632933-0121-s_lc.fits,0.08560028860028868
5633109,tess2018234235059-s0002-0000000005633109-0121-s_lc.fits,0.10375036075036081
5633483,tess2018234235059-s0002-0000000005633483-0121-s_lc.fits,0.1365562493062492
5633903,tess2018234235059-s0002-0000000005633903-0121-s_lc.fits,0.12779383116883125
