,filename,matched_label,label_group,similarity_score
6172,tess2018206045859-s0001-0000000167895165-0120-s_lc.fits,PM*,stellar,0.850954822168973
6173,tess2018206045859-s0001-0000000237929527-0120-s_lc.fits,*,stellar,0.7602486660599601
6174,tess2018206045859-s0001-0000000149248932-0120-s_lc.fits,outlier,outlier,0.40101372067767194
6175,tess2018206045859-s0001-0000000406276086-0120-s_lc.fits,outlier,outlier,0.49908027896108625
6176,tess2018206045859-s0001-0000000092254720-0120-s_lc.fits,*,stellar,0.9751922113936143
6177,tess2018206045859-s0001-0000000350223741-0120-s_lc.fits,outlier,outlier,0.37270147138012805
6178,tess2018206045859-s0001-0000000306577335-0120-s_lc.fits,outlier,outlier,0.5604963274275722
6179,tess2018206045859-s0001-0000000267192489-0120-s_lc.fits,outlier,outlier,0.4052840846546121
6180,tess2018206045859-s0001-0000000150272148-0120-s_lc.fits,PM*,stellar,0.6389437255790706
6181,tess2018206045859-s0001-0000000229057817-0120-s_lc.fits,PM*,stellar,0.9000066016391703
6182,tess2018206045859-s0001-0000000469933397-0120-s_lc.fits,outlier,outlier,0.4744162355835009
6183,tess2018206045859-s0001-0000000080080784-0120-s_lc.fits,*,stellar,0.6215993117783726
6184,tess2018206045859-s0001-0000000290076869-0120-s_lc.fits,*,stellar,0.654829074023828
6185,tess2018206045859-s0001-0000000150392753-0120-s_lc.fits,outlier,outlier,0.4609481369130896
6186,tess2018206045859-s0001-0000000308994098-0120-s_lc.fits,outlier,outlier,0.44151153063648707
6187,tess2018206045859-s0001-0000000092255054-0120-s_lc.fits,outlier,outlier,0.35152685014617313
6188,tess2018206045859-s0001-0000000317058743-0120-s_lc.fits,PM*,stellar,0.6172023704159268
6189,tess2018206045859-s0001-0000000126565342-0120-s_lc.fits,outlier,outlier,0.4821849158814097
6190,tess2018206045859-s0001-0000000219325360-0120-s_lc.fits,*,stellar,0.7359771272066652
6191,tess2018206045859-s0001-0000000206544316-0120-s_lc.fits,outlier,outlier,0.4570249054735654
6192,tess2018206045859-s0001-0000000197959361-0120-s_lc.fits,*,stellar,0.8760460425650537
6193,tess2018206045859-s0001-0000000115042520-0120-s_lc.fits,outlier,outlier,0.3905469894375964
6194,tess2018206045859-s0001-0000000260297096-0120-s_lc.fits,outlier,outlier,0.5596565029082439
6195,tess2018206045859-s0001-0000000308454245-0120-s_lc.fits,outlier,outlier,0.37727581725592363
6196,tess2018206045859-s0001-0000000410213494-0120-s_lc.fits,outlier,outlier,0.38360059456586243
6197,tess2018206045859-s0001-0000000349055837-0120-s_lc.fits,PM*,stellar,0.686463578845668
6198,tess2018206045859-s0001-0000000143949310-0120-s_lc.fits,outlier,outlier,0.5443299542480246
6199,tess2018206045859-s0001-0000000279314127-0120-s_lc.fits,outlier,outlier,0.40800298336760615
6200,tess2018206045859-s0001-0000000031013214-0120-s_lc.fits,outlier,outlier,0.5148283004680199
6201,tess2018206045859-s0001-0000000370041736-0120-s_lc.fits,outlier,outlier,0.5366576794421377
