,filename,matched_label,label_group,similarity_score
271,tess2018263035959-s0003-0000000268535832-0123-s_lc.fits,outlier,outlier,0.5191078347204791
272,tess2018263035959-s0003-0000000260002828-0123-s_lc.fits,outlier,outlier,0.40175107499621904
273,tess2018263035959-s0003-0000000419015258-0123-s_lc.fits,outlier,outlier,0.3964740198311886
274,tess2018263035959-s0003-0000000201795994-0123-s_lc.fits,outlier,outlier,0.3491810706793117
275,tess2018263035959-s0003-0000000381950979-0123-s_lc.fits,PM*,stellar,0.8169221916475168
276,tess2018263035959-s0003-0000000167163906-0123-s_lc.fits,outlier,outlier,0.354267165566166
277,tess2018263035959-s0003-0000000220454507-0123-s_lc.fits,*,stellar,0.8901232572315374
278,tess2018263035959-s0003-0000000350477148-0123-s_lc.fits,*,stellar,0.821135446440371
279,tess2018263035959-s0003-0000000349521873-0123-s_lc.fits,outlier,outlier,0.44608929978097556
280,tess2018263035959-s0003-0000000038710712-0123-s_lc.fits,PM*,stellar,0.6264326648420115
281,tess2018263035959-s0003-0000000299886619-0123-s_lc.fits,PM*,stellar,0.7544295225533155
282,tess2018263035959-s0003-0000000423619249-0123-s_lc.fits,outlier,outlier,0.5399934744308978
283,tess2018263035959-s0003-0000000349790953-0123-s_lc.fits,err,outlier,0.7198875704423956
284,tess2018263035959-s0003-0000000349648786-0123-s_lc.fits,outlier,outlier,0.37279460513322454
285,tess2018263035959-s0003-0000000003963622-0123-s_lc.fits,PM*,stellar,0.6792922328050689
