,filename,matched_label,label_group,similarity_score
47,tess2018319095959-s0005-0000000373311460-0125-s_lc.fits,outlier,outlier,0.4661856360062992
48,tess2018319095959-s0005-0000000044645679-0125-s_lc.fits,outlier,outlier,0.39655265203589074
49,tess2018319095959-s0005-0000000278866611-0125-s_lc.fits,outlier,outlier,0.47819925340261965
50,tess2018319095959-s0005-0000000034309245-0125-s_lc.fits,outlier,outlier,0.38797545726522925
51,tess2018319095959-s0005-0000000388106228-0125-s_lc.fits,outlier,outlier,0.5432500017587273
52,tess2018319095959-s0005-0000000452794222-0125-s_lc.fits,*,stellar,0.729116413282734
53,tess2018319095959-s0005-0000000408041595-0125-s_lc.fits,outlier,outlier,0.4908037645133605
54,tess2018319095959-s0005-0000000167653458-0125-s_lc.fits,outlier,outlier,0.5426775547480274
55,tess2018319095959-s0005-0000000248441918-0125-s_lc.fits,PM*,stellar,0.8275393233876452
56,tess2018319095959-s0005-0000000372910855-0125-s_lc.fits,outlier,outlier,0.5882323651306584
57,tess2018319095959-s0005-0000000293271518-0125-s_lc.fits,PM*,stellar,0.7766737189935421
58,tess2018319095959-s0005-0000000038574307-0125-s_lc.fits,err,outlier,0.6777251327501574
59,tess2018319095959-s0005-0000000078074847-0125-s_lc.fits,Pl,planet_like,0.6571921571554968
60,tess2018319095959-s0005-0000000149040234-0125-s_lc.fits,outlier,outlier,0.3648991081871596
61,tess2018319095959-s0005-0000000231943126-0125-s_lc.fits,Pl?,planet_like,0.7144707164445547
62,tess2018319095959-s0005-0000000077701503-0125-s_lc.fits,outlier,outlier,0.4479489204602216
63,tess2018319095959-s0005-0000000001313655-0125-s_lc.fits,outlier,outlier,0.42076842655154406
64,tess2018319095959-s0005-0000000179308757-0125-s_lc.fits,*,stellar,0.600215450249048
65,tess2018319095959-s0005-0000000000589445-0125-s_lc.fits,Pl,planet_like,0.6951129525268778
66,tess2018319095959-s0005-0000000238914431-0125-s_lc.fits,outlier,outlier,0.3525383816507179
67,tess2018319095959-s0005-0000000169318478-0125-s_lc.fits,outlier,outlier,0.5935498611395377
68,tess2018319095959-s0005-0000000349055189-0125-s_lc.fits,err,outlier,0.6002121234843507
69,tess2018319095959-s0005-0000000037949135-0125-s_lc.fits,outlier,outlier,0.388568196806137
70,tess2018319095959-s0005-0000000021434421-0125-s_lc.fits,outlier,outlier,0.40011453594625246
71,tess2018319095959-s0005-0000000270626557-0125-s_lc.fits,err,outlier,0.6261213655540282
72,tess2018319095959-s0005-0000000139753245-0125-s_lc.fits,outlier,outlier,0.4017462628883873
73,tess2018319095959-s0005-0000000300603467-0125-s_lc.fits,outlier,outlier,0.35708586339140125
74,tess2018319095959-s0005-0000000248997408-0125-s_lc.fits,err,outlier,0.6964579533259114
75,tess2018319095959-s0005-0000000169341603-0125-s_lc.fits,PM*,stellar,0.7281731042188732
76,tess2018319095959-s0005-0000000161476008-0125-s_lc.fits,outlier,outlier,0.5973021704565962
77,tess2018319095959-s0005-0000000092881175-0125-s_lc.fits,outlier,outlier,0.4803287568159222
78,tess2018319095959-s0005-0000000426055076-0125-s_lc.fits,*,stellar,0.9485825377806854
79,tess2018319095959-s0005-0000000456864964-0125-s_lc.fits,outlier,outlier,0.37689609431234505
80,tess2018319095959-s0005-0000000259515626-0125-s_lc.fits,outlier,outlier,0.4624551429935487
81,tess2018319095959-s0005-0000000231813565-0125-s_lc.fits,outlier,outlier,0.37319692134831517
82,tess2018319095959-s0005-0000000055269690-0125-s_lc.fits,outlier,outlier,0.517619447351692
83,tess2018319095959-s0005-0000000198076334-0125-s_lc.fits,outlier,outlier,0.35678006317143024
84,tess2018319095959-s0005-0000000416762777-0125-s_lc.fits,outlier,outlier,0.38192647233378096
85,tess2018319095959-s0005-0000000167755099-0125-s_lc.fits,outlier,outlier,0.41627302971048197
86,tess2018319095959-s0005-0000000350560036-0125-s_lc.fits,outlier,outlier,0.3675597661771115
87,tess2018319095959-s0005-0000000059091000-0125-s_lc.fits,outlier,outlier,0.5697896739740259
88,tess2018319095959-s0005-0000000389875348-0125-s_lc.fits,err,outlier,0.6687901711111095
89,tess2018319095959-s0005-0000000468891521-0125-s_lc.fits,Pl,planet_like,0.7896340808655132
90,tess2018319095959-s0005-0000000166969346-0125-s_lc.fits,outlier,outlier,0.41633307107897477
91,tess2018319095959-s0005-0000000220409350-0125-s_lc.fits,outlier,outlier,0.3695504668956468
92,tess2018319095959-s0005-0000000248655351-0125-s_lc.fits,outlier,outlier,0.46301338824724414
93,tess2018319095959-s0005-0000000436592342-0125-s_lc.fits,SB*,binary_star,0.7614225989629381
94,tess2018319095959-s0005-0000000260004910-0125-s_lc.fits,err,outlier,0.8011456283716551
95,tess2018319095959-s0005-0000000160142472-0125-s_lc.fits,*,stellar,0.9620294708358061
96,tess2018319095959-s0005-0000000150249155-0125-s_lc.fits,outlier,outlier,0.5840107194343699
97,tess2018319095959-s0005-0000000276668416-0125-s_lc.fits,outlier,outlier,0.38681721360551224
98,tess2018319095959-s0005-0000000401945947-0125-s_lc.fits,outlier,outlier,0.4279147416299151
99,tess2018319095959-s0005-0000000056180926-0125-s_lc.fits,PM*,stellar,0.6001038420806196
100,tess2018319095959-s0005-0000000146557531-0125-s_lc.fits,outlier,outlier,0.3562422658957563
101,tess2018319095959-s0005-0000000149037841-0125-s_lc.fits,outlier,outlier,0.5244134123536803
102,tess2018319095959-s0005-0000000219239739-0125-s_lc.fits,*,stellar,0.776058697080415
103,tess2018319095959-s0005-0000000055399286-0125-s_lc.fits,outlier,outlier,0.4513560429885247
104,tess2018319095959-s0005-0000000033733072-0125-s_lc.fits,outlier,outlier,0.4235026027437069
105,tess2018319095959-s0005-0000000121551994-0125-s_lc.fits,outlier,outlier,0.459931185233875
106,tess2018319095959-s0005-0000000290717316-0125-s_lc.fits,EB*,binary_star,0.6310863836801868
107,tess2018319095959-s0005-0000000294328158-0125-s_lc.fits,outlier,outlier,0.363694105063139
108,tess2018319095959-s0005-0000000382244584-0125-s_lc.fits,outlier,outlier,0.34306709051886286
109,tess2018319095959-s0005-0000000249037663-0125-s_lc.fits,err,outlier,0.7016060385302104
110,tess2018319095959-s0005-0000000077860509-0125-s_lc.fits,outlier,outlier,0.4281192361772645
111,tess2018319095959-s0005-0000000271640913-0125-s_lc.fits,outlier,outlier,0.3766409185118058
112,tess2018319095959-s0005-0000000198075355-0125-s_lc.fits,outlier,outlier,0.5379862728991869
113,tess2018319095959-s0005-0000000457202517-0125-s_lc.fits,err,outlier,0.7192358497739875
114,tess2018319095959-s0005-0000000415339402-0125-s_lc.fits,outlier,outlier,0.42096326840205456
115,tess2018319095959-s0005-0000000415368278-0125-s_lc.fits,outlier,outlier,0.5751793127066788
116,tess2018319095959-s0005-0000000077952097-0125-s_lc.fits,outlier,outlier,0.56359697616418
117,tess2018319095959-s0005-0000000303527975-0125-s_lc.fits,err,outlier,0.7034759767569144
118,tess2018319095959-s0005-0000000140636162-0125-s_lc.fits,outlier,outlier,0.4702749376436312
119,tess2018319095959-s0005-0000000165189818-0125-s_lc.fits,PM*,stellar,0.8681338570398166
120,tess2018319095959-s0005-0000000307490686-0125-s_lc.fits,outlier,outlier,0.5088214066301898
121,tess2018319095959-s0005-0000000192848878-0125-s_lc.fits,outlier,outlier,0.5567118354989039
122,tess2018319095959-s0005-0000000270557257-0125-s_lc.fits,outlier,outlier,0.3691863587219899
123,tess2018319095959-s0005-0000000043607736-0125-s_lc.fits,outlier,outlier,0.4639320989381931
124,tess2018319095959-s0005-0000000399618982-0125-s_lc.fits,outlier,outlier,0.3885934383328965
125,tess2018319095959-s0005-0000000349903125-0125-s_lc.fits,outlier,outlier,0.4634805601855383
126,tess2018319095959-s0005-0000000365463282-0125-s_lc.fits,outlier,outlier,0.571600597098102
127,tess2018319095959-s0005-0000000149625580-0125-s_lc.fits,outlier,outlier,0.28870656076445944
128,tess2018319095959-s0005-0000000279214037-0125-s_lc.fits,PM*,stellar,0.7663013889755401
129,tess2018319095959-s0005-0000000400005569-0125-s_lc.fits,*,stellar,0.8648747432825543
130,tess2018319095959-s0005-0000000281634018-0125-s_lc.fits,outlier,outlier,0.36934369131689787
131,tess2018319095959-s0005-0000000067811092-0125-s_lc.fits,outlier,outlier,0.40277929017183606
132,tess2018319095959-s0005-0000000350842552-0125-s_lc.fits,PM*,stellar,0.6274740564518005
133,tess2018319095959-s0005-0000000213074239-0125-s_lc.fits,outlier,outlier,0.4245583033875984
134,tess2018319095959-s0005-0000000283604706-0125-s_lc.fits,PM*,stellar,0.6765421304852627
135,tess2018319095959-s0005-0000000373985596-0125-s_lc.fits,outlier,outlier,0.5847553882842099
136,tess2018319095959-s0005-0000000457163207-0125-s_lc.fits,outlier,outlier,0.4339608906837255
137,tess2018319095959-s0005-0000000067774484-0125-s_lc.fits,outlier,outlier,0.5340920317060892
138,tess2018319095959-s0005-0000000055369456-0125-s_lc.fits,outlier,outlier,0.48246527526206784
139,tess2018319095959-s0005-0000000299007548-0125-s_lc.fits,outlier,outlier,0.4194913038974916
140,tess2018319095959-s0005-0000000149630734-0125-s_lc.fits,outlier,outlier,0.5712910910767119
141,tess2018319095959-s0005-0000000255560007-0125-s_lc.fits,outlier,outlier,0.541955947422255
142,tess2018319095959-s0005-0000000044737596-0125-s_lc.fits,outlier,outlier,0.4108049805714589
143,tess2018319095959-s0005-0000000231806026-0125-s_lc.fits,outlier,outlier,0.5752099145817289
144,tess2018319095959-s0005-0000000146536983-0125-s_lc.fits,outlier,outlier,0.34841503963190384
145,tess2018319095959-s0005-0000000165148624-0125-s_lc.fits,outlier,outlier,0.4053967153609791
146,tess2018319095959-s0005-0000000308455046-0125-s_lc.fits,err,outlier,0.6116030381486032
147,tess2018319095959-s0005-0000000271575428-0125-s_lc.fits,outlier,outlier,0.3733054624418791
148,tess2018319095959-s0005-0000000152469169-0125-s_lc.fits,outlier,outlier,0.5648149737099192
149,tess2018319095959-s0005-0000000146349970-0125-s_lc.fits,outlier,outlier,0.5027066160911536
150,tess2018319095959-s0005-0000000140578606-0125-s_lc.fits,outlier,outlier,0.48716566113014753
151,tess2018319095959-s0005-0000000167367091-0125-s_lc.fits,outlier,outlier,0.504571804564828
152,tess2018319095959-s0005-0000000311183483-0125-s_lc.fits,outlier,outlier,0.4102203736650594
153,tess2018319095959-s0005-0000000114921565-0125-s_lc.fits,outlier,outlier,0.5000530571777277
154,tess2018319095959-s0005-0000000178250933-0125-s_lc.fits,outlier,outlier,0.49842197305297825
155,tess2018319095959-s0005-0000000262258341-0125-s_lc.fits,*,stellar,0.8522158624144238
156,tess2018319095959-s0005-0000000350295056-0125-s_lc.fits,outlier,outlier,0.46924218425379954
157,tess2018319095959-s0005-0000000300329728-0125-s_lc.fits,*,stellar,0.6692271099876747
158,tess2018319095959-s0005-0000000177161206-0125-s_lc.fits,outlier,outlier,0.3623354734644747
159,tess2018319095959-s0005-0000000262300150-0125-s_lc.fits,Pl,planet_like,0.7829263429336203
160,tess2018319095959-s0005-0000000167010763-0125-s_lc.fits,outlier,outlier,0.5354831521766462
161,tess2018319095959-s0005-0000000213074810-0125-s_lc.fits,err,outlier,0.7591363545198339
162,tess2018319095959-s0005-0000000030312676-0125-s_lc.fits,outlier,outlier,0.4163732221188514
163,tess2018319095959-s0005-0000000167365380-0125-s_lc.fits,outlier,outlier,0.35461046253840356
164,tess2018319095959-s0005-0000000259392764-0125-s_lc.fits,PM*,stellar,0.9086564806919294
165,tess2018319095959-s0005-0000000271723666-0125-s_lc.fits,outlier,outlier,0.5304005332105317
166,tess2018319095959-s0005-0000000401970256-0125-s_lc.fits,outlier,outlier,0.3581306326249986
167,tess2018319095959-s0005-0000000237937588-0125-s_lc.fits,PM*,stellar,0.8409109240523678
168,tess2018319095959-s0005-0000000178923858-0125-s_lc.fits,outlier,outlier,0.5378750214097461
169,tess2018319095959-s0005-0000000250171807-0125-s_lc.fits,outlier,outlier,0.5736286551403487
170,tess2018319095959-s0005-0000000140599125-0125-s_lc.fits,outlier,outlier,0.35026188998464797
171,tess2018319095959-s0005-0000000077953894-0125-s_lc.fits,outlier,outlier,0.3514370090005779
172,tess2018319095959-s0005-0000000260164371-0125-s_lc.fits,outlier,outlier,0.5112304957111048
173,tess2018319095959-s0005-0000000298847320-0125-s_lc.fits,outlier,outlier,0.3941051008723943
174,tess2018319095959-s0005-0000000333678178-0125-s_lc.fits,PM*,stellar,0.6103060262797951
175,tess2018319095959-s0005-0000000121714982-0125-s_lc.fits,outlier,outlier,0.3849729383537182
176,tess2018319095959-s0005-0000000350342848-0125-s_lc.fits,outlier,outlier,0.32703781894571043
177,tess2018319095959-s0005-0000000013095967-0125-s_lc.fits,outlier,outlier,0.3810519284207615
178,tess2018319095959-s0005-0000000394701745-0125-s_lc.fits,PM*,stellar,0.7857673446665573
179,tess2018319095959-s0005-0000000235044662-0125-s_lc.fits,PM*,stellar,0.8516421910087904
180,tess2018319095959-s0005-0000000055526343-0125-s_lc.fits,outlier,outlier,0.35298521442523456
181,tess2018319095959-s0005-0000000219379674-0125-s_lc.fits,outlier,outlier,0.36100917596717924
182,tess2018319095959-s0005-0000000009457998-0125-s_lc.fits,outlier,outlier,0.32593739992545445
183,tess2018319095959-s0005-0000000373523051-0125-s_lc.fits,Pl,planet_like,0.714755710814284
184,tess2018319095959-s0005-0000000038815181-0125-s_lc.fits,outlier,outlier,0.31956984935941873
185,tess2018319095959-s0005-0000000321125648-0125-s_lc.fits,outlier,outlier,0.5654019122583722
186,tess2018319095959-s0005-0000000167170023-0125-s_lc.fits,outlier,outlier,0.5239147538595191
187,tess2018319095959-s0005-0000000238005553-0125-s_lc.fits,PM*,stellar,0.8446063400866846
188,tess2018319095959-s0005-0000000322645853-0125-s_lc.fits,outlier,outlier,0.4500084696091936
189,tess2018319095959-s0005-0000000372819370-0125-s_lc.fits,outlier,outlier,0.38468377919743363
190,tess2018319095959-s0005-0000000436654810-0125-s_lc.fits,outlier,outlier,0.46113270408974016
191,tess2018319095959-s0005-0000000250163341-0125-s_lc.fits,PM*,stellar,0.7725621512352709
192,tess2018319095959-s0005-0000000040800142-0125-s_lc.fits,outlier,outlier,0.45595668116368804
193,tess2018319095959-s0005-0000000300384330-0125-s_lc.fits,outlier,outlier,0.312633723190062
194,tess2018319095959-s0005-0000000262577077-0125-s_lc.fits,*,stellar,0.6656700398241978
195,tess2018319095959-s0005-0000000332580628-0125-s_lc.fits,outlier,outlier,0.36439798403377305
196,tess2018319095959-s0005-0000000014001213-0125-s_lc.fits,outlier,outlier,0.531979316993791
197,tess2018319095959-s0005-0000000271903832-0125-s_lc.fits,outlier,outlier,0.47001775363585063
198,tess2018319095959-s0005-0000000025133286-0125-s_lc.fits,err,outlier,0.776735208393896
199,tess2018319095959-s0005-0000000038630296-0125-s_lc.fits,outlier,outlier,0.504059363033529
200,tess2018319095959-s0005-0000000235046591-0125-s_lc.fits,outlier,outlier,0.3671331126814412
201,tess2018319095959-s0005-0000000332534100-0125-s_lc.fits,outlier,outlier,0.5392006034713477
202,tess2018319095959-s0005-0000000033836833-0125-s_lc.fits,PM*,stellar,0.7679625335977622
203,tess2018319095959-s0005-0000000158030422-0125-s_lc.fits,outlier,outlier,0.42153054309494964
204,tess2018319095959-s0005-0000000219369638-0125-s_lc.fits,outlier,outlier,0.5839268373861415
205,tess2018319095959-s0005-0000000055500968-0125-s_lc.fits,outlier,outlier,0.3690576840638803
206,tess2018319095959-s0005-0000000149630160-0125-s_lc.fits,err,outlier,0.7826889713405341
207,tess2018319095959-s0005-0000000350146296-0125-s_lc.fits,outlier,outlier,0.43838682297315046
208,tess2018319095959-s0005-0000000141611461-0125-s_lc.fits,outlier,outlier,0.540504029929003
209,tess2018319095959-s0005-0000000300293379-0125-s_lc.fits,PM*,stellar,0.678340198229851
210,tess2018319095959-s0005-0000000032499804-0125-s_lc.fits,outlier,outlier,0.4341279699649487
211,tess2018319095959-s0005-0000000269855929-0125-s_lc.fits,err,outlier,0.624073549864452
212,tess2018319095959-s0005-0000000401970853-0125-s_lc.fits,outlier,outlier,0.41010261675820703
213,tess2018319095959-s0005-0000000043717817-0125-s_lc.fits,err,outlier,0.6253450293704752
214,tess2018319095959-s0005-0000000415406110-0125-s_lc.fits,outlier,outlier,0.5159874855355876
215,tess2018319095959-s0005-0000000041029133-0125-s_lc.fits,outlier,outlier,0.38387563347373327
216,tess2018319095959-s0005-0000000279572280-0125-s_lc.fits,outlier,outlier,0.5169520964453095
217,tess2018319095959-s0005-0000000001251436-0125-s_lc.fits,PM*,stellar,0.6369532811819784
218,tess2018319095959-s0005-0000000004067562-0125-s_lc.fits,outlier,outlier,0.3552462018797877
219,tess2018319095959-s0005-0000000034269611-0125-s_lc.fits,outlier,outlier,0.5809450187208179
220,tess2018319095959-s0005-0000000350481337-0125-s_lc.fits,outlier,outlier,0.3974389641394611
221,tess2018319095959-s0005-0000000448809851-0125-s_lc.fits,PM*,stellar,0.6712952364752949
222,tess2018319095959-s0005-0000000231089744-0125-s_lc.fits,outlier,outlier,0.33707200057275444
223,tess2018319095959-s0005-0000000055500762-0125-s_lc.fits,outlier,outlier,0.47227148373053945
224,tess2018319095959-s0005-0000000388131435-0125-s_lc.fits,outlier,outlier,0.48121443464682107
225,tess2018319095959-s0005-0000000024607949-0125-s_lc.fits,outlier,outlier,0.5655874315192204
226,tess2018319095959-s0005-0000000014088298-0125-s_lc.fits,outlier,outlier,0.3134081363560951
227,tess2018319095959-s0005-0000000306632372-0125-s_lc.fits,outlier,outlier,0.4555920815422155
228,tess2018319095959-s0005-0000000077371976-0125-s_lc.fits,outlier,outlier,0.35453375035962675
229,tess2018319095959-s0005-0000000219396049-0125-s_lc.fits,outlier,outlier,0.43371430479343526
230,tess2018319095959-s0005-0000000375093089-0125-s_lc.fits,outlier,outlier,0.5997671651806405
231,tess2018319095959-s0005-0000000370011102-0125-s_lc.fits,outlier,outlier,0.5263837994077186
232,tess2018319095959-s0005-0000000146308722-0125-s_lc.fits,outlier,outlier,0.45488773279467504
233,tess2018319095959-s0005-0000000220616167-0125-s_lc.fits,outlier,outlier,0.46601129321281903
234,tess2018319095959-s0005-0000000306738667-0125-s_lc.fits,outlier,outlier,0.4851927177795554
235,tess2018319095959-s0005-0000000038092692-0125-s_lc.fits,outlier,outlier,0.40243846565590763
236,tess2018319095959-s0005-0000000024461446-0125-s_lc.fits,outlier,outlier,0.46736255740280574
237,tess2018319095959-s0005-0000000279572906-0125-s_lc.fits,outlier,outlier,0.3800532914976887
238,tess2018319095959-s0005-0000000166874967-0125-s_lc.fits,outlier,outlier,0.41738351811272734
239,tess2018319095959-s0005-0000000244253269-0125-s_lc.fits,outlier,outlier,0.46290182793787055
240,tess2018319095959-s0005-0000000300561247-0125-s_lc.fits,outlier,outlier,0.54125007172445
241,tess2018319095959-s0005-0000000176315677-0125-s_lc.fits,outlier,outlier,0.40895460847933635
242,tess2018319095959-s0005-0000000189056888-0125-s_lc.fits,outlier,outlier,0.3501080359379827
243,tess2018319095959-s0005-0000000435339661-0125-s_lc.fits,*,stellar,0.6124729133644807
244,tess2018319095959-s0005-0000000139827347-0125-s_lc.fits,outlier,outlier,0.49346897578872906
245,tess2018319095959-s0005-0000000150442152-0125-s_lc.fits,outlier,outlier,0.5854733618236186
246,tess2018319095959-s0005-0000000354552931-0125-s_lc.fits,EB*,binary_star,0.6839980643260491
247,tess2018319095959-s0005-0000000167896614-0125-s_lc.fits,outlier,outlier,0.5093363785793568
248,tess2018319095959-s0005-0000000007785194-0125-s_lc.fits,outlier,outlier,0.5090184999863553
249,tess2018319095959-s0005-0000000139704390-0125-s_lc.fits,*,stellar,0.6491900749877982
250,tess2018319095959-s0005-0000000140968543-0125-s_lc.fits,outlier,outlier,0.3684064388938774
251,tess2018319095959-s0005-0000000308852618-0125-s_lc.fits,outlier,outlier,0.561291483334232
252,tess2018319095959-s0005-0000000356733248-0125-s_lc.fits,outlier,outlier,0.45840879607483603
253,tess2018319095959-s0005-0000000007737853-0125-s_lc.fits,outlier,outlier,0.3489671268366124
254,tess2018319095959-s0005-0000000055384162-0125-s_lc.fits,err,outlier,0.6906970669337906
255,tess2018319095959-s0005-0000000141606986-0125-s_lc.fits,outlier,outlier,0.5205209387319748
256,tess2018319095959-s0005-0000000192928115-0125-s_lc.fits,outlier,outlier,0.3779933813699315
257,tess2018319095959-s0005-0000000177034213-0125-s_lc.fits,outlier,outlier,0.4563162578388311
258,tess2018319095959-s0005-0000000382101770-0125-s_lc.fits,outlier,outlier,0.38577253071994294
259,tess2018319095959-s0005-0000000432610098-0125-s_lc.fits,outlier,outlier,0.5945989574739518
260,tess2018319095959-s0005-0000000001441682-0125-s_lc.fits,*,stellar,0.7323195580518176
261,tess2018319095959-s0005-0000000425084841-0125-s_lc.fits,outlier,outlier,0.38514291349096175
262,tess2018319095959-s0005-0000000141481311-0125-s_lc.fits,Pl,planet_like,0.6370848036896029
263,tess2018319095959-s0005-0000000348839374-0125-s_lc.fits,outlier,outlier,0.38890899433260767
264,tess2018319095959-s0005-0000000001272867-0125-s_lc.fits,Pl,planet_like,0.7503629998585633
265,tess2018319095959-s0005-0000000393795250-0125-s_lc.fits,outlier,outlier,0.5110534103404115
266,tess2018319095959-s0005-0000000121566628-0125-s_lc.fits,*,stellar,0.9125910893078947
267,tess2018319095959-s0005-0000000220433100-0125-s_lc.fits,outlier,outlier,0.30903381624103976
268,tess2018319095959-s0005-0000000349571760-0125-s_lc.fits,outlier,outlier,0.4400179325001915
269,tess2018319095959-s0005-0000000374858885-0125-s_lc.fits,outlier,outlier,0.3888605145962865
270,tess2018319095959-s0005-0000000139369634-0125-s_lc.fits,outlier,outlier,0.3922578668387857
271,tess2018319095959-s0005-0000000033766129-0125-s_lc.fits,outlier,outlier,0.44959303830942676
272,tess2018319095959-s0005-0000000024613501-0125-s_lc.fits,Pl,planet_like,0.7783822010519524
273,tess2018319095959-s0005-0000000238949000-0125-s_lc.fits,outlier,outlier,0.5275720389770889
274,tess2018319095959-s0005-0000000389857759-0125-s_lc.fits,outlier,outlier,0.41895476353790023
275,tess2018319095959-s0005-0000000459906829-0125-s_lc.fits,Pl,planet_like,0.8737819365857459
276,tess2018319095959-s0005-0000000220474754-0125-s_lc.fits,outlier,outlier,0.3381699481356777
277,tess2018319095959-s0005-0000000161498016-0125-s_lc.fits,outlier,outlier,0.3672208393491561
278,tess2018319095959-s0005-0000000178775666-0125-s_lc.fits,outlier,outlier,0.3690556023257852
279,tess2018319095959-s0005-0000000269792989-0125-s_lc.fits,outlier,outlier,0.4151027433297892
280,tess2018319095959-s0005-0000000350297825-0125-s_lc.fits,EB*,binary_star,0.6257402329770909
281,tess2018319095959-s0005-0000000435881929-0125-s_lc.fits,outlier,outlier,0.4914980173050915
282,tess2018319095959-s0005-0000000176313088-0125-s_lc.fits,outlier,outlier,0.37731874005078697
283,tess2018319095959-s0005-0000000319433761-0125-s_lc.fits,outlier,outlier,0.3786830553252989
284,tess2018319095959-s0005-0000000031506424-0125-s_lc.fits,outlier,outlier,0.35934865130752647
285,tess2018319095959-s0005-0000000279157455-0125-s_lc.fits,*,stellar,0.6875676709368892
