,filename,matched_label,label_group,similarity_score
53,tess2018292075959-s0004-0000000260416153-0124-s_lc.fits,outlier,outlier,0.5158364312562056
54,tess2018292075959-s0004-0000000372785760-0124-s_lc.fits,PM*,stellar,0.9365987673259244
55,tess2018292075959-s0004-0000000219149521-0124-s_lc.fits,PM*,stellar,0.7548331113889211
56,tess2018292075959-s0004-0000000149102728-0124-s_lc.fits,*,stellar,0.8173331460536788
57,tess2018292075959-s0004-0000000325681358-0124-s_lc.fits,outlier,outlier,0.33739093876920623
58,tess2018292075959-s0004-0000000382509773-0124-s_lc.fits,PM*,stellar,0.8150071064008959
59,tess2018292075959-s0004-0000000007696350-0124-s_lc.fits,err,outlier,0.8493744368220755
60,tess2018292075959-s0004-0000000092343750-0124-s_lc.fits,outlier,outlier,0.504498692200858
61,tess2018292075959-s0004-0000000277027386-0124-s_lc.fits,*,stellar,0.6365563021986018
62,tess2018292075959-s0004-0000000235045583-0124-s_lc.fits,Pl,planet_like,0.9008495911585007
63,tess2018292075959-s0004-0000000339598240-0124-s_lc.fits,Pl?,planet_like,0.6869872351808612
64,tess2018292075959-s0004-0000000033766642-0124-s_lc.fits,outlier,outlier,0.5927428147151222
65,tess2018292075959-s0004-0000000030312676-0124-s_lc.fits,PM*,stellar,0.6726067934231849
66,tess2018292075959-s0004-0000000141281742-0124-s_lc.fits,*,stellar,0.6920609477644946
67,tess2018292075959-s0004-0000000152470489-0124-s_lc.fits,Pl?,planet_like,0.6151364982641306
68,tess2018292075959-s0004-0000000279673145-0124-s_lc.fits,*,stellar,0.7678571185434883
69,tess2018292075959-s0004-0000000365274475-0124-s_lc.fits,outlier,outlier,0.552667781194102
70,tess2018292075959-s0004-0000000422967312-0124-s_lc.fits,outlier,outlier,0.5194486605324128
71,tess2018292075959-s0004-0000000032032648-0124-s_lc.fits,outlier,outlier,0.5645695986697801
72,tess2018292075959-s0004-0000000396720998-0124-s_lc.fits,outlier,outlier,0.40792080960409866
73,tess2018292075959-s0004-0000000374912476-0124-s_lc.fits,outlier,outlier,0.47320299238968205
74,tess2018292075959-s0004-0000000306470049-0124-s_lc.fits,PM*,stellar,0.8063687205560028
75,tess2018292075959-s0004-0000000168675425-0124-s_lc.fits,outlier,outlier,0.5299414012583348
76,tess2018292075959-s0004-0000000168697816-0124-s_lc.fits,outlier,outlier,0.4506767619068527
77,tess2018292075959-s0004-0000000044681349-0124-s_lc.fits,*,stellar,0.6661050681154926
78,tess2018292075959-s0004-0000000262883045-0124-s_lc.fits,PM*,stellar,0.8405304792771108
79,tess2018292075959-s0004-0000000065414965-0124-s_lc.fits,outlier,outlier,0.5883596244968633
80,tess2018292075959-s0004-0000000177352893-0124-s_lc.fits,outlier,outlier,0.5707699343777751
81,tess2018292075959-s0004-0000000407621305-0124-s_lc.fits,outlier,outlier,0.36698704656105147
82,tess2018292075959-s0004-0000000177173686-0124-s_lc.fits,outlier,outlier,0.5273221723665291
83,tess2018292075959-s0004-0000000144537920-0124-s_lc.fits,err,outlier,0.7791643681637503
84,tess2018292075959-s0004-0000000141024724-0124-s_lc.fits,*,stellar,0.8879626968768131
85,tess2018292075959-s0004-0000000079515201-0124-s_lc.fits,outlier,outlier,0.4337788337034639
86,tess2018292075959-s0004-0000000420048851-0124-s_lc.fits,Pl,planet_like,0.6977080275521974
87,tess2018292075959-s0004-0000000350560674-0124-s_lc.fits,outlier,outlier,0.4916436163910427
88,tess2018292075959-s0004-0000000339598800-0124-s_lc.fits,PM*,stellar,0.9704757330333338
89,tess2018292075959-s0004-0000000422884466-0124-s_lc.fits,*,stellar,0.8559416957221059
90,tess2018292075959-s0004-0000000121007190-0124-s_lc.fits,outlier,outlier,0.5709799013143003
91,tess2018292075959-s0004-0000000150357290-0124-s_lc.fits,outlier,outlier,0.3237716431615743
92,tess2018292075959-s0004-0000000033715210-0124-s_lc.fits,Pl,planet_like,0.7469626917329291
93,tess2018292075959-s0004-0000000038844392-0124-s_lc.fits,*,stellar,0.702834035844387
94,tess2018292075959-s0004-0000000260605873-0124-s_lc.fits,Pl?,planet_like,0.6070908277396131
95,tess2018292075959-s0004-0000000200740049-0124-s_lc.fits,outlier,outlier,0.3784673812469571
96,tess2018292075959-s0004-0000000279511168-0124-s_lc.fits,outlier,outlier,0.5996977383200606
97,tess2018292075959-s0004-0000000279322519-0124-s_lc.fits,*,stellar,0.6142447907882692
98,tess2018292075959-s0004-0000000350562128-0124-s_lc.fits,*,stellar,0.6545475451257142
99,tess2018292075959-s0004-0000000140687826-0124-s_lc.fits,Pl,planet_like,0.9028949749249778
100,tess2018292075959-s0004-0000000259587805-0124-s_lc.fits,outlier,outlier,0.36235284421551534
101,tess2018292075959-s0004-0000000167452287-0124-s_lc.fits,PM*,stellar,0.6084433364334384
102,tess2018292075959-s0004-0000000035725630-0124-s_lc.fits,err,outlier,0.7854651468043031
103,tess2018292075959-s0004-0000000122686091-0124-s_lc.fits,outlier,outlier,0.3465884220424427
104,tess2018292075959-s0004-0000000209462216-0124-s_lc.fits,PM*,stellar,0.7103868878223117
105,tess2018292075959-s0004-0000000146709491-0124-s_lc.fits,outlier,outlier,0.4530965384456827
106,tess2018292075959-s0004-0000000038474007-0124-s_lc.fits,*,stellar,0.6525199067718619
107,tess2018292075959-s0004-0000000038633243-0124-s_lc.fits,*,stellar,0.8915498666178977
108,tess2018292075959-s0004-0000000142052086-0124-s_lc.fits,*,stellar,0.783548550872033
109,tess2018292075959-s0004-0000000149477100-0124-s_lc.fits,*,stellar,0.745990621010125
110,tess2018292075959-s0004-0000000141980517-0124-s_lc.fits,PM*,stellar,0.9175172276607406
111,tess2018292075959-s0004-0000000328426973-0124-s_lc.fits,outlier,outlier,0.3522991407722354
112,tess2018292075959-s0004-0000000088462360-0124-s_lc.fits,outlier,outlier,0.4727657554144473
113,tess2018292075959-s0004-0000000301345231-0124-s_lc.fits,*,stellar,0.8500838074687839
114,tess2018292075959-s0004-0000000004715197-0124-s_lc.fits,*,stellar,0.6830211810559116
115,tess2018292075959-s0004-0000000382098485-0124-s_lc.fits,PM*,stellar,0.6182922871456108
116,tess2018292075959-s0004-0000000025154686-0124-s_lc.fits,*,stellar,0.8636817373858484
117,tess2018292075959-s0004-0000000025063396-0124-s_lc.fits,outlier,outlier,0.3533039734061213
118,tess2018292075959-s0004-0000000063943173-0124-s_lc.fits,outlier,outlier,0.38195153984832714
119,tess2018292075959-s0004-0000000178351601-0124-s_lc.fits,err,outlier,0.7452423609999589
120,tess2018292075959-s0004-0000000260304085-0124-s_lc.fits,PM*,stellar,0.7193472582219599
121,tess2018292075959-s0004-0000000170635962-0124-s_lc.fits,*,stellar,0.9171393778464791
122,tess2018292075959-s0004-0000000175517622-0124-s_lc.fits,PM*,stellar,0.9360155386362075
123,tess2018292075959-s0004-0000000177080894-0124-s_lc.fits,*,stellar,0.6619355726937333
124,tess2018292075959-s0004-0000000422650574-0124-s_lc.fits,outlier,outlier,0.5095537592900862
125,tess2018292075959-s0004-0000000049788430-0124-s_lc.fits,outlier,outlier,0.5326464426937783
126,tess2018292075959-s0004-0000000144163192-0124-s_lc.fits,PM*,stellar,0.72783435355529
127,tess2018292075959-s0004-0000000207172859-0124-s_lc.fits,outlier,outlier,0.3892300380868595
128,tess2018292075959-s0004-0000000294399641-0124-s_lc.fits,err,outlier,0.7836528519753123
129,tess2018292075959-s0004-0000000098758742-0124-s_lc.fits,*,stellar,0.6534297252641812
130,tess2018292075959-s0004-0000000177075997-0124-s_lc.fits,*,stellar,0.6083305342420691
131,tess2018292075959-s0004-0000000146732878-0124-s_lc.fits,*,stellar,0.6017674272518638
132,tess2018292075959-s0004-0000000259477845-0124-s_lc.fits,PM*,stellar,0.7987055478952967
133,tess2018292075959-s0004-0000000420014268-0124-s_lc.fits,*,stellar,0.7135760578941712
134,tess2018292075959-s0004-0000000152537692-0124-s_lc.fits,*,stellar,0.7615797872856995
135,tess2018292075959-s0004-0000000257722316-0124-s_lc.fits,outlier,outlier,0.5929664432849524
136,tess2018292075959-s0004-0000000306827125-0124-s_lc.fits,*,stellar,0.7268441893336784
137,tess2018292075959-s0004-0000000122506764-0124-s_lc.fits,PM*,stellar,0.7901660512631511
138,tess2018292075959-s0004-0000000271576016-0124-s_lc.fits,outlier,outlier,0.5408398670172241
139,tess2018292075959-s0004-0000000089185670-0124-s_lc.fits,Pl?,planet_like,0.7434023745889228
140,tess2018292075959-s0004-0000000321055375-0124-s_lc.fits,*,stellar,0.7366595703198904
141,tess2018292075959-s0004-0000000150187382-0124-s_lc.fits,outlier,outlier,0.5835565502146474
142,tess2018292075959-s0004-0000000032090394-0124-s_lc.fits,*,stellar,0.8092575412410901
143,tess2018292075959-s0004-0000000122609683-0124-s_lc.fits,PM*,stellar,0.6341409250736775
144,tess2018292075959-s0004-0000000374911986-0124-s_lc.fits,PM*,stellar,0.7405105709141091
145,tess2018292075959-s0004-0000000064110515-0124-s_lc.fits,*,stellar,0.6801278851880113
146,tess2018292075959-s0004-0000000219362822-0124-s_lc.fits,outlier,outlier,0.36481375094350116
147,tess2018292075959-s0004-0000000260659374-0124-s_lc.fits,Pl,planet_like,0.6457420241795041
148,tess2018292075959-s0004-0000000156215529-0124-s_lc.fits,*,stellar,0.6128229917261979
149,tess2018292075959-s0004-0000000308991064-0124-s_lc.fits,PM*,stellar,0.6579499807465986
150,tess2018292075959-s0004-0000000274133723-0124-s_lc.fits,*,stellar,0.6831097783582623
151,tess2018292075959-s0004-0000000364398063-0124-s_lc.fits,err,outlier,0.6804502121606989
152,tess2018292075959-s0004-0000000141469740-0124-s_lc.fits,*,stellar,0.8654579882845755
153,tess2018292075959-s0004-0000000141278810-0124-s_lc.fits,outlier,outlier,0.5048642701061911
154,tess2018292075959-s0004-0000000358289822-0124-s_lc.fits,PM*,stellar,0.873788789468803
155,tess2018292075959-s0004-0000000065418550-0124-s_lc.fits,PM*,stellar,0.8395505867303047
156,tess2018292075959-s0004-0000000152469404-0124-s_lc.fits,outlier,outlier,0.3324613437193803
157,tess2018292075959-s0004-0000000088455201-0124-s_lc.fits,PM*,stellar,0.6166315628979632
158,tess2018292075959-s0004-0000000007494391-0124-s_lc.fits,outlier,outlier,0.4210517194888559
159,tess2018292075959-s0004-0000000101017502-0124-s_lc.fits,PM*,stellar,0.7442686516048292
160,tess2018292075959-s0004-0000000293143054-0124-s_lc.fits,*,stellar,0.9232689376158089
161,tess2018292075959-s0004-0000000300443794-0124-s_lc.fits,outlier,outlier,0.5784124222679383
162,tess2018292075959-s0004-0000000055401489-0124-s_lc.fits,PM*,stellar,0.6450197036710854
163,tess2018292075959-s0004-0000000007809070-0124-s_lc.fits,outlier,outlier,0.44854150519661595
164,tess2018292075959-s0004-0000000071372650-0124-s_lc.fits,outlier,outlier,0.5797771994788344
165,tess2018292075959-s0004-0000000301409263-0124-s_lc.fits,outlier,outlier,0.5917024706328924
166,tess2018292075959-s0004-0000000215476716-0124-s_lc.fits,outlier,outlier,0.42204613297001725
167,tess2018292075959-s0004-0000000279729595-0124-s_lc.fits,PM*,stellar,0.7200197975131664
168,tess2018292075959-s0004-0000000142873731-0124-s_lc.fits,outlier,outlier,0.5532414996007318
169,tess2018292075959-s0004-0000000159923825-0124-s_lc.fits,Pl,planet_like,0.8559061691126858
170,tess2018292075959-s0004-0000000152537691-0124-s_lc.fits,PM*,stellar,0.6534070326995759
171,tess2018292075959-s0004-0000000142937955-0124-s_lc.fits,*,stellar,0.8340881135105468
172,tess2018292075959-s0004-0000000279484342-0124-s_lc.fits,outlier,outlier,0.3848283329698911
173,tess2018292075959-s0004-0000000141974495-0124-s_lc.fits,outlier,outlier,0.5221760768891943
174,tess2018292075959-s0004-0000000398736994-0124-s_lc.fits,PM*,stellar,0.6832642540158452
175,tess2018292075959-s0004-0000000349375972-0124-s_lc.fits,outlier,outlier,0.5138819574943604
176,tess2018292075959-s0004-0000000377058569-0124-s_lc.fits,outlier,outlier,0.5043998226469444
177,tess2018292075959-s0004-0000000035861526-0124-s_lc.fits,*,stellar,0.6699422394165021
178,tess2018292075959-s0004-0000000167089430-0124-s_lc.fits,outlier,outlier,0.3422778576871133
179,tess2018292075959-s0004-0000000098870090-0124-s_lc.fits,outlier,outlier,0.5801563283444421
180,tess2018292075959-s0004-0000000382199165-0124-s_lc.fits,outlier,outlier,0.3538927247074736
181,tess2018292075959-s0004-0000000389669796-0124-s_lc.fits,*,stellar,0.640927465985209
182,tess2018292075959-s0004-0000000147458059-0124-s_lc.fits,err,outlier,0.8165663589864729
183,tess2018292075959-s0004-0000000141542585-0124-s_lc.fits,*,stellar,0.6454388182950903
184,tess2018292075959-s0004-0000000350583319-0124-s_lc.fits,outlier,outlier,0.40989685056783143
185,tess2018292075959-s0004-0000000381974387-0124-s_lc.fits,outlier,outlier,0.4785373982946824
186,tess2018292075959-s0004-0000000140663057-0124-s_lc.fits,outlier,outlier,0.54645922889399
187,tess2018292075959-s0004-0000000149913598-0124-s_lc.fits,outlier,outlier,0.34702943858370094
188,tess2018292075959-s0004-0000000159951365-0124-s_lc.fits,outlier,outlier,0.5098057701169015
189,tess2018292075959-s0004-0000000035946709-0124-s_lc.fits,PM*,stellar,0.9073896497807885
190,tess2018292075959-s0004-0000000101100127-0124-s_lc.fits,PM*,stellar,0.7956902578214147
191,tess2018292075959-s0004-0000000197804243-0124-s_lc.fits,err,outlier,0.7181713429450388
192,tess2018292075959-s0004-0000000176959084-0124-s_lc.fits,outlier,outlier,0.4802518552279838
193,tess2018292075959-s0004-0000000220476207-0124-s_lc.fits,outlier,outlier,0.5336549656733884
194,tess2018292075959-s0004-0000000279424577-0124-s_lc.fits,PM*,stellar,0.7886219002751246
195,tess2018292075959-s0004-0000000358467239-0124-s_lc.fits,outlier,outlier,0.5937130498843153
196,tess2018292075959-s0004-0000000079565954-0124-s_lc.fits,outlier,outlier,0.5116536912645021
197,tess2018292075959-s0004-0000000141610661-0124-s_lc.fits,*,stellar,0.6150643064361229
198,tess2018292075959-s0004-0000000279615427-0124-s_lc.fits,outlier,outlier,0.4802181905096606
199,tess2018292075959-s0004-0000000441503044-0124-s_lc.fits,outlier,outlier,0.5803549137440212
200,tess2018292075959-s0004-0000000035855638-0124-s_lc.fits,*,stellar,0.610340339015369
201,tess2018292075959-s0004-0000000167793536-0124-s_lc.fits,PM*,stellar,0.7975042796457998
202,tess2018292075959-s0004-0000000350477830-0124-s_lc.fits,outlier,outlier,0.31143457131788327
203,tess2018292075959-s0004-0000000150358579-0124-s_lc.fits,outlier,outlier,0.42152292104903705
204,tess2018292075959-s0004-0000000207238086-0124-s_lc.fits,outlier,outlier,0.5186981585811332
205,tess2018292075959-s0004-0000000200296367-0124-s_lc.fits,outlier,outlier,0.5497783562759754
206,tess2018292075959-s0004-0000000168727251-0124-s_lc.fits,*,stellar,0.6805476179823361
207,tess2018292075959-s0004-0000000141611489-0124-s_lc.fits,outlier,outlier,0.426146060576915
208,tess2018292075959-s0004-0000000220433363-0124-s_lc.fits,outlier,outlier,0.3875616469510822
209,tess2018292075959-s0004-0000000140511141-0124-s_lc.fits,Pl?,planet_like,0.6301855070834874
210,tess2018292075959-s0004-0000000348992408-0124-s_lc.fits,*,stellar,0.843559734840893
211,tess2018292075959-s0004-0000000089186641-0124-s_lc.fits,outlier,outlier,0.5228111185342722
212,tess2018292075959-s0004-0000000141713593-0124-s_lc.fits,outlier,outlier,0.5832662608986289
213,tess2018292075959-s0004-0000000294152559-0124-s_lc.fits,*,stellar,0.73017304342564
214,tess2018292075959-s0004-0000000382393497-0124-s_lc.fits,*,stellar,0.6714054346115911
215,tess2018292075959-s0004-0000000146711335-0124-s_lc.fits,PM*,stellar,0.7045847115844237
216,tess2018292075959-s0004-0000000422690420-0124-s_lc.fits,outlier,outlier,0.5105096713695834
217,tess2018292075959-s0004-0000000220418709-0124-s_lc.fits,*,stellar,0.8458472691941454
218,tess2018292075959-s0004-0000000168655325-0124-s_lc.fits,*,stellar,0.6754436402533943
219,tess2018292075959-s0004-0000000387494203-0124-s_lc.fits,outlier,outlier,0.5270383038985618
220,tess2018292075959-s0004-0000000041173667-0124-s_lc.fits,outlier,outlier,0.3666320323675969
221,tess2018292075959-s0004-0000000396695173-0124-s_lc.fits,err,outlier,0.7001908240515187
222,tess2018292075959-s0004-0000000094945079-0124-s_lc.fits,outlier,outlier,0.3977989044293635
223,tess2018292075959-s0004-0000000262924920-0124-s_lc.fits,*,stellar,0.7427626393155768
224,tess2018292075959-s0004-0000000261059696-0124-s_lc.fits,outlier,outlier,0.5656765892019089
225,tess2018292075959-s0004-0000000012571428-0124-s_lc.fits,outlier,outlier,0.43467419887243797
226,tess2018292075959-s0004-0000000178199155-0124-s_lc.fits,Pl?,planet_like,0.841831976274797
227,tess2018292075959-s0004-0000000278683641-0124-s_lc.fits,Pl,planet_like,0.7774164426035743
228,tess2018292075959-s0004-0000000318785849-0124-s_lc.fits,outlier,outlier,0.5114222039748075
229,tess2018292075959-s0004-0000000040719527-0124-s_lc.fits,outlier,outlier,0.4275424374142446
230,tess2018292075959-s0004-0000000370041316-0124-s_lc.fits,outlier,outlier,0.5467957110720266
231,tess2018292075959-s0004-0000000260190161-0124-s_lc.fits,*,stellar,0.6098722953938966
232,tess2018292075959-s0004-0000000328401796-0124-s_lc.fits,outlier,outlier,0.5767236900481116
233,tess2018292075959-s0004-0000000391948057-0124-s_lc.fits,outlier,outlier,0.48002985039904256
234,tess2018292075959-s0004-0000000030312916-0124-s_lc.fits,**,binary_star,0.7299357076993107
235,tess2018292075959-s0004-0000000150431791-0124-s_lc.fits,PM*,stellar,0.8018972240565513
236,tess2018292075959-s0004-0000000278138471-0124-s_lc.fits,*,stellar,0.771007748812682
237,tess2018292075959-s0004-0000000219369650-0124-s_lc.fits,*,stellar,0.6187343386059335
238,tess2018292075959-s0004-0000000012523124-0124-s_lc.fits,outlier,outlier,0.43714603701966015
239,tess2018292075959-s0004-0000000097507956-0124-s_lc.fits,*,stellar,0.8392330552878166
240,tess2018292075959-s0004-0000000168847119-0124-s_lc.fits,outlier,outlier,0.5267159355299523
241,tess2018292075959-s0004-0000000178156034-0124-s_lc.fits,outlier,outlier,0.5150993157562875
242,tess2018292075959-s0004-0000000349966274-0124-s_lc.fits,outlier,outlier,0.4032251286741949
243,tess2018292075959-s0004-0000000121157970-0124-s_lc.fits,outlier,outlier,0.44141814277747404
244,tess2018292075959-s0004-0000000088339143-0124-s_lc.fits,outlier,outlier,0.4061069787519147
245,tess2018292075959-s0004-0000000161495627-0124-s_lc.fits,outlier,outlier,0.37973126394876483
246,tess2018292075959-s0004-0000000237937778-0124-s_lc.fits,outlier,outlier,0.38591311874905526
247,tess2018292075959-s0004-0000000262497878-0124-s_lc.fits,*,stellar,0.7223903341343432
248,tess2018292075959-s0004-0000000092281720-0124-s_lc.fits,outlier,outlier,0.39830844645079666
249,tess2018292075959-s0004-0000000077361623-0124-s_lc.fits,outlier,outlier,0.546471072182845
250,tess2018292075959-s0004-0000000166740326-0124-s_lc.fits,outlier,outlier,0.5327713056036092
251,tess2018292075959-s0004-0000000328464789-0124-s_lc.fits,outlier,outlier,0.5807500298625133
252,tess2018292075959-s0004-0000000370112122-0124-s_lc.fits,PM*,stellar,0.7202555431616936
253,tess2018292075959-s0004-0000000419959848-0124-s_lc.fits,*,stellar,0.7604371681660737
254,tess2018292075959-s0004-0000000441128648-0124-s_lc.fits,*,stellar,0.6905143924598517
255,tess2018292075959-s0004-0000000237927133-0124-s_lc.fits,*,stellar,0.880954462299859
256,tess2018292075959-s0004-0000000294754396-0124-s_lc.fits,PM*,stellar,0.8875494043960289
257,tess2018292075959-s0004-0000000177286607-0124-s_lc.fits,*,stellar,0.7080192609542598
258,tess2018292075959-s0004-0000000220427521-0124-s_lc.fits,*,stellar,0.72707036006994
259,tess2018292075959-s0004-0000000009901081-0124-s_lc.fits,outlier,outlier,0.42679898668615013
260,tess2018292075959-s0004-0000000268863728-0124-s_lc.fits,Pl,planet_like,0.7553305841405022
261,tess2018292075959-s0004-0000000044736104-0124-s_lc.fits,Pl,planet_like,0.6331695965667467
262,tess2018292075959-s0004-0000000035160477-0124-s_lc.fits,EB*,binary_star,0.6751548763258357
263,tess2018292075959-s0004-0000000089265486-0124-s_lc.fits,outlier,outlier,0.5783286343705379
264,tess2018292075959-s0004-0000000009844733-0124-s_lc.fits,*,stellar,0.6691907649334194
265,tess2018292075959-s0004-0000000218987263-0124-s_lc.fits,PM*,stellar,0.6925357904586612
266,tess2018292075959-s0004-0000000200852526-0124-s_lc.fits,PM*,stellar,0.8853318708969848
267,tess2018292075959-s0004-0000000064072841-0124-s_lc.fits,outlier,outlier,0.4588944247365818
268,tess2018292075959-s0004-0000000030720482-0124-s_lc.fits,*,stellar,0.7088449581294326
269,tess2018292075959-s0004-0000000036876437-0124-s_lc.fits,Pl?,planet_like,0.7310770671493269
270,tess2018292075959-s0004-0000000393490554-0124-s_lc.fits,outlier,outlier,0.39468998235981745
271,tess2018292075959-s0004-0000000422912866-0124-s_lc.fits,*,stellar,0.829228300737734
272,tess2018292075959-s0004-0000000300037819-0124-s_lc.fits,PM*,stellar,0.8640813948290765
273,tess2018292075959-s0004-0000000251062049-0124-s_lc.fits,outlier,outlier,0.5247748347515117
274,tess2018292075959-s0004-0000000311885962-0124-s_lc.fits,outlier,outlier,0.44051934332498005
275,tess2018292075959-s0004-0000000294669253-0124-s_lc.fits,*,stellar,0.793012975582262
276,tess2018292075959-s0004-0000000071446650-0124-s_lc.fits,outlier,outlier,0.4921746367862138
277,tess2018292075959-s0004-0000000302458838-0124-s_lc.fits,Pl,planet_like,0.793851714235639
278,tess2018292075959-s0004-0000000401871494-0124-s_lc.fits,outlier,outlier,0.5909243559307296
279,tess2018292075959-s0004-0000000349523628-0124-s_lc.fits,outlier,outlier,0.5414406793977984
280,tess2018292075959-s0004-0000000350585437-0124-s_lc.fits,outlier,outlier,0.5777747176944367
281,tess2018292075959-s0004-0000000279088539-0124-s_lc.fits,Pl,planet_like,0.731150270479262
282,tess2018292075959-s0004-0000000382244825-0124-s_lc.fits,outlier,outlier,0.5717939858135628
283,tess2018292075959-s0004-0000000382392628-0124-s_lc.fits,outlier,outlier,0.4784101873245788
284,tess2018292075959-s0004-0000000425155038-0124-s_lc.fits,outlier,outlier,0.4018150980073129
285,tess2018292075959-s0004-0000000220479130-0124-s_lc.fits,*,stellar,0.632878502617833
286,tess2018292075959-s0004-0000000198079554-0124-s_lc.fits,PM*,stellar,0.7256039818498445
287,tess2018292075959-s0004-0000000311866002-0124-s_lc.fits,outlier,outlier,0.42981829791755893
