,filename,matched_label,label_group,similarity_score
88,tess2018234235059-s0002-0000000348900258-0121-s_lc.fits,outlier,outlier,0.3817927329695663
89,tess2018234235059-s0002-0000000201797440-0121-s_lc.fits,outlier,outlier,0.3885533829562453
90,tess2018234235059-s0002-0000000350712871-0121-s_lc.fits,outlier,outlier,0.4233012932350227
91,tess2018234235059-s0002-0000000009631911-0121-s_lc.fits,PM*,stellar,0.7132703327788934
92,tess2018234235059-s0002-0000000141154115-0121-s_lc.fits,outlier,outlier,0.527724890313429
93,tess2018234235059-s0002-0000000302924331-0121-s_lc.fits,outlier,outlier,0.43654435977343303
94,tess2018234235059-s0002-0000000279092536-0121-s_lc.fits,outlier,outlier,0.34743101471448173
95,tess2018234235059-s0002-0000000358108509-0121-s_lc.fits,outlier,outlier,0.38923356240048124
96,tess2018234235059-s0002-0000000025063986-0121-s_lc.fits,*,stellar,0.8208254779640427
97,tess2018234235059-s0002-0000000204325855-0121-s_lc.fits,outlier,outlier,0.31881474776084157
98,tess2018234235059-s0002-0000000382551191-0121-s_lc.fits,Pl,planet_like,0.8597416771734232
99,tess2018234235059-s0002-0000000066374862-0121-s_lc.fits,outlier,outlier,0.4151227411566192
100,tess2018234235059-s0002-0000000251846707-0121-s_lc.fits,outlier,outlier,0.39513814164302385
101,tess2018234235059-s0002-0000000281765032-0121-s_lc.fits,outlier,outlier,0.41011483940875165
102,tess2018234235059-s0002-0000000150103650-0121-s_lc.fits,PM*,stellar,0.8016037801556553
103,tess2018234235059-s0002-0000000089504541-0121-s_lc.fits,outlier,outlier,0.4055547243271844
104,tess2018234235059-s0002-0000000013092260-0121-s_lc.fits,*,stellar,0.6966705826256394
105,tess2018234235059-s0002-0000000041833926-0121-s_lc.fits,outlier,outlier,0.4696400499077506
106,tess2018234235059-s0002-0000000207209339-0121-s_lc.fits,outlier,outlier,0.46372183627201846
107,tess2018234235059-s0002-0000000279357776-0121-s_lc.fits,outlier,outlier,0.38076792747788274
108,tess2018234235059-s0002-0000000055402208-0121-s_lc.fits,outlier,outlier,0.36922568628380115
109,tess2018234235059-s0002-0000000080337395-0121-s_lc.fits,PM*,stellar,0.6402184234491072
110,tess2018234235059-s0002-0000000177114979-0121-s_lc.fits,outlier,outlier,0.4565492670434593
111,tess2018234235059-s0002-0000000150439289-0121-s_lc.fits,outlier,outlier,0.3918893575415149
112,tess2018234235059-s0002-0000000272088966-0121-s_lc.fits,outlier,outlier,0.3578613479984203
113,tess2018234235059-s0002-0000000381979314-0121-s_lc.fits,outlier,outlier,0.35827210872387605
114,tess2018234235059-s0002-0000000220427521-0121-s_lc.fits,outlier,outlier,0.3554843545893254
115,tess2018234235059-s0002-0000000281541027-0121-s_lc.fits,outlier,outlier,0.4678790295162382
116,tess2018234235059-s0002-0000000100129726-0121-s_lc.fits,Pl,planet_like,0.6447144785981932
117,tess2018234235059-s0002-0000000238004786-0121-s_lc.fits,*,stellar,1.0
118,tess2018234235059-s0002-0000000117875977-0121-s_lc.fits,outlier,outlier,0.3807642153541888
119,tess2018234235059-s0002-0000000024672008-0121-s_lc.fits,outlier,outlier,0.341263411072262
120,tess2018234235059-s0002-0000000077031296-0121-s_lc.fits,PM*,stellar,0.6566232958381104
121,tess2018234235059-s0002-0000000141976456-0121-s_lc.fits,outlier,outlier,0.43448659989854427
122,tess2018234235059-s0002-0000000444155457-0121-s_lc.fits,outlier,outlier,0.4608082668760157
123,tess2018234235059-s0002-0000000009109983-0121-s_lc.fits,outlier,outlier,0.4722884147647224
124,tess2018234235059-s0002-0000000251886567-0121-s_lc.fits,*,stellar,0.8230979360741698
125,tess2018234235059-s0002-0000000077031414-0121-s_lc.fits,Pl,planet_like,1.0000000000000002
126,tess2018234235059-s0002-0000000177388502-0121-s_lc.fits,outlier,outlier,0.5156988992801842
127,tess2018234235059-s0002-0000000167008987-0121-s_lc.fits,outlier,outlier,0.57535192126389
128,tess2018234235059-s0002-0000000220473814-0121-s_lc.fits,outlier,outlier,0.40322207569467594
129,tess2018234235059-s0002-0000000201856148-0121-s_lc.fits,*,stellar,0.6332830398495041
130,tess2018234235059-s0002-0000000150029651-0121-s_lc.fits,outlier,outlier,0.5417911092656088
131,tess2018234235059-s0002-0000000201800255-0121-s_lc.fits,outlier,outlier,0.40680400591444643
132,tess2018234235059-s0002-0000000005795287-0121-s_lc.fits,outlier,outlier,0.3543141830327909
133,tess2018234235059-s0002-0000000300864518-0121-s_lc.fits,Pl,planet_like,0.9250841556848415
134,tess2018234235059-s0002-0000000372852125-0121-s_lc.fits,outlier,outlier,0.3456600456003086
135,tess2018234235059-s0002-0000000382069441-0121-s_lc.fits,Pl,planet_like,0.8163992613945614
136,tess2018234235059-s0002-0000000389751565-0121-s_lc.fits,Pl,planet_like,0.7756321432818026
137,tess2018234235059-s0002-0000000052019004-0121-s_lc.fits,outlier,outlier,0.46860199106436246
138,tess2018234235059-s0002-0000000220392381-0121-s_lc.fits,outlier,outlier,0.38359492385782556
139,tess2018234235059-s0002-0000000271502956-0121-s_lc.fits,outlier,outlier,0.4982947488248625
140,tess2018234235059-s0002-0000000009063235-0121-s_lc.fits,outlier,outlier,0.485053763400859
141,tess2018234235059-s0002-0000000231831914-0121-s_lc.fits,PM*,stellar,0.8897121010484823
142,tess2018234235059-s0002-0000000391892842-0121-s_lc.fits,outlier,outlier,0.5537140409494529
143,tess2018234235059-s0002-0000000234547938-0121-s_lc.fits,PM*,stellar,0.840349789664289
144,tess2018234235059-s0002-0000000111226649-0121-s_lc.fits,outlier,outlier,0.4122781772276053
145,tess2018234235059-s0002-0000000381205441-0121-s_lc.fits,outlier,outlier,0.40041152855116957
146,tess2018234235059-s0002-0000000070742137-0121-s_lc.fits,outlier,outlier,0.37370532678948687
147,tess2018234235059-s0002-0000000453079202-0121-s_lc.fits,PM*,stellar,0.8015271804963443
148,tess2018234235059-s0002-0000000206591404-0121-s_lc.fits,outlier,outlier,0.43570726669362936
149,tess2018234235059-s0002-0000000206614606-0121-s_lc.fits,outlier,outlier,0.48684041445893983
150,tess2018234235059-s0002-0000000206583981-0121-s_lc.fits,outlier,outlier,0.43515688875517544
151,tess2018234235059-s0002-0000000030275861-0121-s_lc.fits,outlier,outlier,0.3943488446236958
152,tess2018234235059-s0002-0000000141280255-0121-s_lc.fits,outlier,outlier,0.5211564465646271
153,tess2018234235059-s0002-0000000102031489-0121-s_lc.fits,PM*,stellar,0.7128467746390973
154,tess2018234235059-s0002-0000000179213914-0121-s_lc.fits,outlier,outlier,0.4935162606982508
155,tess2018234235059-s0002-0000000294747930-0121-s_lc.fits,outlier,outlier,0.5026585754180375
156,tess2018234235059-s0002-0000000281741629-0121-s_lc.fits,*,stellar,0.7467948076893993
157,tess2018234235059-s0002-0000000234301000-0121-s_lc.fits,*,stellar,0.6076093469580779
158,tess2018234235059-s0002-0000000156078006-0121-s_lc.fits,outlier,outlier,0.34828345904423613
159,tess2018234235059-s0002-0000000183563651-0121-s_lc.fits,outlier,outlier,0.4329884301471457
160,tess2018234235059-s0002-0000000089529075-0121-s_lc.fits,outlier,outlier,0.47397921513269975
161,tess2018234235059-s0002-0000000167570500-0121-s_lc.fits,outlier,outlier,0.5099343462394555
162,tess2018234235059-s0002-0000000322307626-0121-s_lc.fits,Pl,planet_like,0.8451071386008963
163,tess2018234235059-s0002-0000000370223705-0121-s_lc.fits,outlier,outlier,0.4518762039731843
164,tess2018234235059-s0002-0000000228507382-0121-s_lc.fits,**,binary_star,0.6899001825810639
165,tess2018234235059-s0002-0000000231914854-0121-s_lc.fits,outlier,outlier,0.416545385268788
166,tess2018234235059-s0002-0000000238913750-0121-s_lc.fits,outlier,outlier,0.32507000502423045
167,tess2018234235059-s0002-0000000207202159-0121-s_lc.fits,outlier,outlier,0.5075057920778824
168,tess2018234235059-s0002-0000000155995835-0121-s_lc.fits,outlier,outlier,0.5368189524967313
169,tess2018234235059-s0002-0000000294667110-0121-s_lc.fits,outlier,outlier,0.362619090969145
170,tess2018234235059-s0002-0000000207203428-0121-s_lc.fits,Pl,planet_like,0.8977947611429449
171,tess2018234235059-s0002-0000000358253471-0121-s_lc.fits,PM*,stellar,0.896928716342045
172,tess2018234235059-s0002-0000000300013123-0121-s_lc.fits,outlier,outlier,0.5495984567137598
173,tess2018234235059-s0002-0000000076946712-0121-s_lc.fits,outlier,outlier,0.49667248518091917
174,tess2018234235059-s0002-0000000237915949-0121-s_lc.fits,*,stellar,0.6706545703779383
175,tess2018234235059-s0002-0000000230980897-0121-s_lc.fits,*,stellar,0.6956858189172306
176,tess2018234235059-s0002-0000000065257655-0121-s_lc.fits,outlier,outlier,0.4699288138876303
177,tess2018234235059-s0002-0000000166768656-0121-s_lc.fits,PM*,stellar,0.901686913298444
178,tess2018234235059-s0002-0000000224284852-0121-s_lc.fits,Pl?,planet_like,0.6243129860202324
179,tess2018234235059-s0002-0000000231090149-0121-s_lc.fits,outlier,outlier,0.3500376293591735
180,tess2018234235059-s0002-0000000038680132-0121-s_lc.fits,outlier,outlier,0.38312888042223364
181,tess2018234235059-s0002-0000000183582988-0121-s_lc.fits,outlier,outlier,0.3292048687428324
182,tess2018234235059-s0002-0000000089546534-0121-s_lc.fits,outlier,outlier,0.3990592281057542
183,tess2018234235059-s0002-0000000008991030-0121-s_lc.fits,Pl,planet_like,0.7918311960693393
184,tess2018234235059-s0002-0000000382247276-0121-s_lc.fits,outlier,outlier,0.3608251703265218
185,tess2018234235059-s0002-0000000260243143-0121-s_lc.fits,outlier,outlier,0.34790690401538177
186,tess2018234235059-s0002-0000000040893888-0121-s_lc.fits,outlier,outlier,0.3955383893421236
187,tess2018234235059-s0002-0000000254300544-0121-s_lc.fits,outlier,outlier,0.5145111786853526
188,tess2018234235059-s0002-0000000180724005-0121-s_lc.fits,outlier,outlier,0.32752417172551984
189,tess2018234235059-s0002-0000000314018646-0121-s_lc.fits,outlier,outlier,0.5836379868971543
190,tess2018234235059-s0002-0000000140659350-0121-s_lc.fits,err,outlier,0.7041451781839427
191,tess2018234235059-s0002-0000000220014931-0121-s_lc.fits,outlier,outlier,0.4551478148164608
192,tess2018234235059-s0002-0000000141543744-0121-s_lc.fits,outlier,outlier,0.3174787790959041
193,tess2018234235059-s0002-0000000183676752-0121-s_lc.fits,Pl,planet_like,0.9269321062381639
194,tess2018234235059-s0002-0000000220409187-0121-s_lc.fits,outlier,outlier,0.38678591222022884
195,tess2018234235059-s0002-0000000118585716-0121-s_lc.fits,PM*,stellar,0.8445230093018761
196,tess2018234235059-s0002-0000000307286216-0121-s_lc.fits,*,stellar,0.603257373813534
197,tess2018234235059-s0002-0000000149838027-0121-s_lc.fits,PM*,stellar,0.8518886344960641
198,tess2018234235059-s0002-0000000262926105-0121-s_lc.fits,outlier,outlier,0.36564543473248046
199,tess2018234235059-s0002-0000000311085524-0121-s_lc.fits,outlier,outlier,0.38715748295034813
200,tess2018234235059-s0002-0000000419009708-0121-s_lc.fits,outlier,outlier,0.483538793503169
201,tess2018234235059-s0002-0000000206609586-0121-s_lc.fits,Pl,planet_like,0.6970816998002847
202,tess2018234235059-s0002-0000000281460954-0121-s_lc.fits,outlier,outlier,0.47711682745266987
203,tess2018234235059-s0002-0000000144384048-0121-s_lc.fits,outlier,outlier,0.393065519911269
204,tess2018234235059-s0002-0000000002761597-0121-s_lc.fits,PM*,stellar,0.6743741733720077
205,tess2018234235059-s0002-0000000207087101-0121-s_lc.fits,outlier,outlier,0.4799317826831795
206,tess2018234235059-s0002-0000000273792114-0121-s_lc.fits,outlier,outlier,0.49165963789604933
207,tess2018234235059-s0002-0000000214664699-0121-s_lc.fits,outlier,outlier,0.38886719215288035
208,tess2018234235059-s0002-0000000234500451-0121-s_lc.fits,outlier,outlier,0.3214166596953689
209,tess2018234235059-s0002-0000000038709256-0121-s_lc.fits,outlier,outlier,0.4731540132162446
210,tess2018234235059-s0002-0000000142051349-0121-s_lc.fits,outlier,outlier,0.35214655630154107
211,tess2018234235059-s0002-0000000080427634-0121-s_lc.fits,outlier,outlier,0.4499759650260856
212,tess2018234235059-s0002-0000000373524217-0121-s_lc.fits,outlier,outlier,0.4588940438280504
213,tess2018234235059-s0002-0000000142148587-0121-s_lc.fits,outlier,outlier,0.4598797670303644
214,tess2018234235059-s0002-0000000201176965-0121-s_lc.fits,Pl,planet_like,0.6266474582557879
215,tess2018234235059-s0002-0000000030275777-0121-s_lc.fits,err,outlier,0.6304400327690491
216,tess2018234235059-s0002-0000000055497082-0121-s_lc.fits,Pl,planet_like,0.6082479577460883
217,tess2018234235059-s0002-0000000038697111-0121-s_lc.fits,outlier,outlier,0.36577992263628856
218,tess2018234235059-s0002-0000000389627136-0121-s_lc.fits,outlier,outlier,0.4158716288554766
219,tess2018234235059-s0002-0000000031674625-0121-s_lc.fits,PM*,stellar,0.9597577772044891
220,tess2018234235059-s0002-0000000229141941-0121-s_lc.fits,outlier,outlier,0.4832225455138585
221,tess2018234235059-s0002-0000000220398169-0121-s_lc.fits,outlier,outlier,0.35492195396486886
222,tess2018234235059-s0002-0000000304102073-0121-s_lc.fits,outlier,outlier,0.3694007837196673
223,tess2018234235059-s0002-0000000281658180-0121-s_lc.fits,outlier,outlier,0.37288189180586123
224,tess2018234235059-s0002-0000000115445136-0121-s_lc.fits,outlier,outlier,0.5217446972526778
225,tess2018234235059-s0002-0000000039018680-0121-s_lc.fits,outlier,outlier,0.3900335756252887
226,tess2018234235059-s0002-0000000012724123-0121-s_lc.fits,outlier,outlier,0.5109005579451399
227,tess2018234235059-s0002-0000000141210448-0121-s_lc.fits,Pl,planet_like,0.6423271024411389
228,tess2018234235059-s0002-0000000254303008-0121-s_lc.fits,outlier,outlier,0.3752619518707724
229,tess2018234235059-s0002-0000000080362876-0121-s_lc.fits,outlier,outlier,0.3213229459749442
230,tess2018234235059-s0002-0000000262530822-0121-s_lc.fits,outlier,outlier,0.46112820143212957
231,tess2018234235059-s0002-0000000327994506-0121-s_lc.fits,outlier,outlier,0.5132320510474705
232,tess2018234235059-s0002-0000000149541780-0121-s_lc.fits,outlier,outlier,0.42436045876813194
233,tess2018234235059-s0002-0000000294667851-0121-s_lc.fits,outlier,outlier,0.37612564703122375
234,tess2018234235059-s0002-0000000207205915-0121-s_lc.fits,outlier,outlier,0.41732888019488307
235,tess2018234235059-s0002-0000000156084783-0121-s_lc.fits,PM*,stellar,0.8630988688059608
236,tess2018234235059-s0002-0000000229142636-0121-s_lc.fits,outlier,outlier,0.365589756548883
237,tess2018234235059-s0002-0000000375063320-0121-s_lc.fits,outlier,outlier,0.4419148017695028
238,tess2018234235059-s0002-0000000007203605-0121-s_lc.fits,outlier,outlier,0.4388222812673743
239,tess2018234235059-s0002-0000000149914338-0121-s_lc.fits,outlier,outlier,0.49890507259885924
240,tess2018234235059-s0002-0000000369682539-0121-s_lc.fits,PM*,stellar,0.6311423043711455
241,tess2018234235059-s0002-0000000167006364-0121-s_lc.fits,outlier,outlier,0.3217249612934296
242,tess2018234235059-s0002-0000000201856112-0121-s_lc.fits,outlier,outlier,0.457158877509709
243,tess2018234235059-s0002-0000000009071333-0121-s_lc.fits,outlier,outlier,0.3990392958353462
244,tess2018234235059-s0002-0000000149970599-0121-s_lc.fits,outlier,outlier,0.3366750006668027
245,tess2018234235059-s0002-0000000303981359-0121-s_lc.fits,outlier,outlier,0.45317454075184255
246,tess2018234235059-s0002-0000000389754103-0121-s_lc.fits,SB*,binary_star,0.740037743477381
247,tess2018234235059-s0002-0000000031780245-0121-s_lc.fits,outlier,outlier,0.39645033261468815
248,tess2018234235059-s0002-0000000373689057-0121-s_lc.fits,outlier,outlier,0.3273529091068414
249,tess2018234235059-s0002-0000000155897483-0121-s_lc.fits,*,stellar,0.7376571847959499
250,tess2018234235059-s0002-0000000066398026-0121-s_lc.fits,err,outlier,0.7712514414457627
251,tess2018234235059-s0002-0000000181165358-0121-s_lc.fits,PM*,stellar,0.6633872083578796
252,tess2018234235059-s0002-0000000224264104-0121-s_lc.fits,outlier,outlier,0.3479899824636
253,tess2018234235059-s0002-0000000304133039-0121-s_lc.fits,outlier,outlier,0.3902495968606973
254,tess2018234235059-s0002-0000000141527579-0121-s_lc.fits,Pl?,planet_like,1.0
255,tess2018234235059-s0002-0000000025133636-0121-s_lc.fits,outlier,outlier,0.35803373565661517
256,tess2018234235059-s0002-0000000149011701-0121-s_lc.fits,outlier,outlier,0.3684799326841272
257,tess2018234235059-s0002-0000000041463262-0121-s_lc.fits,err,outlier,0.6216327907554184
258,tess2018234235059-s0002-0000000381978846-0121-s_lc.fits,outlier,outlier,0.48006916747280143
259,tess2018234235059-s0002-0000000262105626-0121-s_lc.fits,outlier,outlier,0.5349402901488983
260,tess2018234235059-s0002-0000000197934579-0121-s_lc.fits,outlier,outlier,0.3348555897606025
261,tess2018234235059-s0002-0000000219989191-0121-s_lc.fits,*,stellar,0.694575188444772
262,tess2018234235059-s0002-0000000176932113-0121-s_lc.fits,outlier,outlier,0.4975283202757542
263,tess2018234235059-s0002-0000000040515514-0121-s_lc.fits,Pl,planet_like,0.8391996576517732
264,tess2018234235059-s0002-0000000280832953-0121-s_lc.fits,outlier,outlier,0.5726704202386141
265,tess2018234235059-s0002-0000000041832031-0121-s_lc.fits,outlier,outlier,0.5237763458782132
266,tess2018234235059-s0002-0000000231832850-0121-s_lc.fits,Pl,planet_like,0.8090235111940801
267,tess2018234235059-s0002-0000000350620310-0121-s_lc.fits,PM*,stellar,0.6876873879682497
268,tess2018234235059-s0002-0000000358290735-0121-s_lc.fits,PM*,stellar,0.6094060753099665
269,tess2018234235059-s0002-0000000277291895-0121-s_lc.fits,outlier,outlier,0.5359842625147359
270,tess2018234235059-s0002-0000000254295833-0121-s_lc.fits,outlier,outlier,0.37263333850475566
271,tess2018234235059-s0002-0000000155951405-0121-s_lc.fits,outlier,outlier,0.5328754611306792
272,tess2018234235059-s0002-0000000349643646-0121-s_lc.fits,outlier,outlier,0.385861659213426
273,tess2018234235059-s0002-0000000141911519-0121-s_lc.fits,outlier,outlier,0.5031728814839329
274,tess2018234235059-s0002-0000000234340300-0121-s_lc.fits,outlier,outlier,0.5854465230290608
275,tess2018234235059-s0002-0000000027955224-0121-s_lc.fits,outlier,outlier,0.42025926664662033
276,tess2018234235059-s0002-0000000167006378-0121-s_lc.fits,PM*,stellar,0.8840046410652362
277,tess2018234235059-s0002-0000000382474101-0121-s_lc.fits,*,stellar,0.9999999999999997
278,tess2018234235059-s0002-0000000165880844-0121-s_lc.fits,outlier,outlier,0.43227401894242307
279,tess2018234235059-s0002-0000000426016020-0121-s_lc.fits,PM*,stellar,0.9429123062345358
280,tess2018234235059-s0002-0000000149175965-0121-s_lc.fits,outlier,outlier,0.428661854292672
281,tess2018234235059-s0002-0000000092129742-0121-s_lc.fits,outlier,outlier,0.42814203112670407
282,tess2018234235059-s0002-0000000382463702-0121-s_lc.fits,outlier,outlier,0.4373831367070547
283,tess2018234235059-s0002-0000000453094949-0121-s_lc.fits,err,outlier,0.6723107693303618
284,tess2018234235059-s0002-0000000179677415-0121-s_lc.fits,outlier,outlier,0.521316499727688
285,tess2018234235059-s0002-0000000204388119-0121-s_lc.fits,outlier,outlier,0.3800199832578704
