tic,filename,anomaly_score
8195886,tess2018206045859-s0001-0000000008195886-0120-s_lc.fits,0.04776282051282055
8196058,tess2018206045859-s0001-0000000008196058-0120-s_lc.fits,0.034219696969696844
8196285,tess2018206045859-s0001-0000000008196285-0120-s_lc.fits,0.028333333333333433
8196324,tess2018206045859-s0001-0000000008196324-0120-s_lc.fits,0.0028571428571427804
24195569,tess2018206045859-s0001-0000000024195569-0120-s_lc.fits,0.0128571428571429
8196173,tess2018206045859-s0001-0000000008196173-0120-s_lc.fits,0.026416666666666755
8196402,tess2018206045859-s0001-0000000008196402-0120-s_lc.fits,0.05182142857142846
24195690,tess2018206045859-s0001-0000000024195690-0120-s_lc.fits,0.011534090909090966
24231627,tess2018206045859-s0001-0000000024231627-0120-s_lc.fits,0.031784465534465456
24265755,tess2018206045859-s0001-0000000024265755-0120-s_lc.fits,0.044082944832944726
24265684,tess2018206045859-s0001-0000000024265684-0120-s_lc.fits,0.04909281894576012
24292848,tess2018206045859-s0001-0000000024292848-0120-s_lc.fits,0.007499999999999951
24265859,tess2018206045859-s0001-0000000024265859-0120-s_lc.fits,0.010749999999999926
24292625,tess2018206045859-s0001-0000000024292625-0120-s_lc.fits,0.021777777777777896
24672008,tess2018206045859-s0001-0000000024672008-0120-s_lc.fits,0.0397142857142857
24693528,tess2018206045859-s0001-0000000024693528-0120-s_lc.fits,0.020999999999999908
24293836,tess2018206045859-s0001-0000000024293836-0120-s_lc.fits,0.03472222222222232
24693383,tess2018206045859-s0001-0000000024693383-0120-s_lc.fits,0.010500000000000065
24695017,tess2018206045859-s0001-0000000024695017-0120-s_lc.fits,0.031071428571428417
24694579,tess2018206045859-s0001-0000000024694579-0120-s_lc.fits,0.02719047619047632
24695711,tess2018206045859-s0001-0000000024695711-0120-s_lc.fits,0.018838383838383987
24696180,tess2018206045859-s0001-0000000024696180-0120-s_lc.fits,0.0040000000000000036
24695725,tess2018206045859-s0001-0000000024695725-0120-s_lc.fits,0.02482142857142866
24695161,tess2018206045859-s0001-0000000024695161-0120-s_lc.fits,0.020499999999999963
24704388,tess2018206045859-s0001-0000000024704388-0120-s_lc.fits,0.01919047619047598
24704862,tess2018206045859-s0001-0000000024704862-0120-s_lc.fits,0.022782828282828405
24703650,tess2018206045859-s0001-0000000024703650-0120-s_lc.fits,0.0568131868131867
24704868,tess2018206045859-s0001-0000000024704868-0120-s_lc.fits,0.025838345864661716
24705529,tess2018206045859-s0001-0000000024705529-0120-s_lc.fits,0.0223225108225108
24706359,tess2018206045859-s0001-0000000024706359-0120-s_lc.fits,0.012817460317460228
24705587,tess2018206045859-s0001-0000000024705587-0120-s_lc.fits,0.02372727272727293
24705603,tess2018206045859-s0001-0000000024705603-0120-s_lc.fits,0.08045238095238105
24706893,tess2018206045859-s0001-0000000024706893-0120-s_lc.fits,0.01828571428571435
24750548,tess2018206045859-s0001-0000000024750548-0120-s_lc.fits,0.02454761904761893
24750489,tess2018206045859-s0001-0000000024750489-0120-s_lc.fits,0.015222222222222137
24750295,tess2018206045859-s0001-0000000024750295-0120-s_lc.fits,0.018301587301587263
24750915,tess2018206045859-s0001-0000000024750915-0120-s_lc.fits,0.037777472527472655
24751068,tess2018206045859-s0001-0000000024751068-0120-s_lc.fits,0.031401515151515125
24751264,tess2018206045859-s0001-0000000024751264-0120-s_lc.fits,0.03710339660339668
25063296,tess2018206045859-s0001-0000000025063296-0120-s_lc.fits,0.05834920634920626
25064377,tess2018206045859-s0001-0000000025064377-0120-s_lc.fits,0.04904720133667506
25063986,tess2018206045859-s0001-0000000025063986-0120-s_lc.fits,0.0390059523809525
25063999,tess2018206045859-s0001-0000000025063999-0120-s_lc.fits,0.02220634920634912
25064731,tess2018206045859-s0001-0000000025064731-0120-s_lc.fits,0.02455555555555544
25064848,tess2018206045859-s0001-0000000025064848-0120-s_lc.fits,0.0011111111111111738
25065357,tess2018206045859-s0001-0000000025065357-0120-s_lc.fits,0.03621212121212114
25065358,tess2018206045859-s0001-0000000025065358-0120-s_lc.fits,0.020280483405483385
